ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920047.BJ,20251119,25.56,25.86,25.09,25.11,25.58,-0.47,-1.8374,23798.18,60452.572
920047.BJ,20251118,26.17,26.49,25.54,25.58,26.17,-0.59,-2.2545,25589.46,66270.266
920047.BJ,20251117,26.5,26.62,26.12,26.17,26.54,-0.37,-1.3941,25822.64,67811.29
920047.BJ,20251114,26.4,27.56,26.1,26.54,26.44,0.1,0.3782,49404.13,133093.038
920047.BJ,20251113,25.97,26.48,25.61,26.44,26.03,0.41,1.5751,35809.07,93899.871
920047.BJ,20251112,25.61,26.19,25.35,26.03,25.38,0.65,2.5611,30452.42,78756.821
920047.BJ,20251111,26.04,26.04,25.35,25.38,25.92,-0.54,-2.0833,21133.0,54024.544
920047.BJ,20251110,25.48,26.11,25.22,25.92,25.73,0.19,0.7384,26550.76,68206.576
920047.BJ,20251107,26.21,26.38,25.65,25.73,26.17,-0.44,-1.6813,25191.14,65187.477
920047.BJ,20251106,26.12,26.4,25.6,26.17,26.12,0.05,0.1914,29023.2,75493.665
920047.BJ,20251105,26.4,27.57,25.8,26.12,26.73,-0.61,-2.2821,54910.81,145990.61
920047.BJ,20251104,27.41,27.41,26.29,26.73,27.41,-0.68,-2.4808,46913.74,125048.731
920047.BJ,20251103,26.63,28.15,26.53,27.41,26.49,0.92,3.473,90865.65,249320.482
920047.BJ,20251031,24.98,26.94,24.51,26.49,24.92,1.57,6.3002,105611.51,277943.571
920047.BJ,20251030,25.8,26.44,24.9,24.92,25.93,-1.01,-3.8951,46655.42,119425.824
920047.BJ,20251029,25.1,26.0,24.2,25.93,24.91,1.02,4.0947,51957.14,129985.318
920047.BJ,20251028,25.65,25.84,24.82,24.91,25.66,-0.75,-2.9228,31191.53,78549.924
920047.BJ,20251027,26.08,26.59,25.61,25.66,25.91,-0.25,-0.9649,32405.76,84241.983
920047.BJ,20251024,25.2,26.5,25.2,25.91,25.3,0.61,2.4111,39876.22,103425.897
920047.BJ,20251023,25.67,25.88,24.8,25.3,25.92,-0.62,-2.392,34385.71,86895.867
920047.BJ,20251022,25.84,26.66,25.52,25.92,25.86,0.06,0.232,48053.96,125532.773
920047.BJ,20251021,24.22,26.0,23.88,25.86,24.22,1.64,6.7713,56532.74,142385.414
920047.BJ,20251020,24.0,24.41,23.66,24.22,24.2,0.02,0.0826,26831.51,64486.532
920047.BJ,20251017,25.68,25.95,24.12,24.2,25.46,-1.26,-4.9489,44167.07,110617.933
920047.BJ,20251016,24.44,25.5,24.33,25.46,24.46,1.0,4.0883,49614.38,125003.647
920047.BJ,20251015,24.0,24.81,23.68,24.46,24.08,0.38,1.5781,33408.69,81566.901
920047.BJ,20251014,24.35,24.99,24.08,24.08,24.36,-0.28,-1.1494,28499.4,70012.888
920047.BJ,20251013,23.14,25.15,23.14,24.36,24.11,0.25,1.0369,44407.18,108368.372
920047.BJ,20251010,25.0,25.0,23.87,24.11,24.86,-0.75,-3.0169,32176.06,77966.462
920047.BJ,20251009,25.13,25.47,24.58,24.86,25.24,-0.38,-1.5055,32873.74,82050.555
920047.BJ,20250930,24.8,25.45,24.66,25.24,24.8,0.44,1.7742,30581.71,76759.745
920047.BJ,20250929,23.28,26.0,23.1,24.8,23.27,1.53,6.575,68443.18,168845.713
920047.BJ,20250926,22.82,23.65,22.0,23.27,22.99,0.28,1.2179,48782.86,110851.94
920047.BJ,20250925,23.8,23.8,22.8,22.99,23.87,-0.88,-3.6866,56970.82,132096.82
920047.BJ,20250924,24.0,24.49,23.7,23.87,23.99,-0.12,-0.5002,33515.71,80632.96
920047.BJ,20250923,25.29,25.31,23.4,23.99,25.26,-1.27,-5.0277,47535.32,115325.805
920047.BJ,20250922,24.83,25.5,24.52,25.26,24.58,0.68,2.7665,28053.74,70272.115
920047.BJ,20250919,25.38,25.39,24.58,24.58,25.23,-0.65,-2.5763,28293.61,70754.87
920047.BJ,20250918,25.65,25.9,25.06,25.23,25.66,-0.43,-1.6758,35018.94,89347.039
920047.BJ,20250917,25.94,25.99,25.31,25.66,25.82,-0.16,-0.6197,33186.4,84711.639
920047.BJ,20250916,26.39,26.45,25.68,25.82,26.39,-0.57,-2.1599,31826.55,82395.932
920047.BJ,20250915,26.12,26.48,25.73,26.39,25.95,0.44,1.6956,29371.46,76866.993
920047.BJ,20250912,26.45,26.71,25.68,25.95,26.45,-0.5,-1.8904,41922.27,109410.451
920047.BJ,20250911,26.12,26.46,25.28,26.45,26.5,-0.05,-0.1887,50932.33,131548.139
920047.BJ,20250910,27.01,27.27,26.43,26.5,27.19,-0.69,-2.5377,37038.35,99118.597
920047.BJ,20250909,28.13,28.18,26.72,27.19,27.92,-0.73,-2.6146,54805.67,150517.849
920047.BJ,20250908,28.86,28.98,27.58,27.92,28.35,-0.43,-1.5168,58417.84,163643.195
920047.BJ,20250905,27.55,28.35,26.7,28.35,27.26,1.09,3.9985,81243.7,225145.376
920047.BJ,20250904,26.25,28.34,26.25,27.26,26.45,0.81,3.0624,96584.34,265484.108
920047.BJ,20250903,26.18,27.06,25.95,26.45,25.97,0.48,1.8483,49865.03,132522.181
920047.BJ,20250902,26.81,27.0,25.89,25.97,26.9,-0.93,-3.4572,52954.48,139224.918
920047.BJ,20250901,27.44,27.88,26.2,26.9,26.98,-0.08,-0.2965,67418.32,182390.826
920047.BJ,20250829,26.13,27.22,25.9,26.98,26.0,0.98,3.7692,59741.71,159199.32
920047.BJ,20250828,26.9,27.0,25.41,26.0,26.79,-0.79,-2.9489,70247.73,181927.949
920047.BJ,20250827,26.8,27.4,26.5,26.79,26.8,-0.01,-0.0373,53428.79,144090.309
920047.BJ,20250826,27.86,28.35,26.73,26.8,27.9,-1.1,-3.9427,78635.19,214993.224
920047.BJ,20250825,28.01,28.68,27.51,27.9,28.23,-0.33,-1.169,69910.09,196101.658
920047.BJ,20250822,29.16,30.27,28.1,28.23,29.15,-0.92,-3.1561,87381.51,250391.201
920047.BJ,20250821,28.17,30.3,28.17,29.15,28.15,1.0,3.5524,102472.39,298983.519
920047.BJ,20250820,27.41,29.86,27.02,28.15,28.44,-0.29,-1.0197,138233.89,393123.611
920047.BJ,20250819,26.06,32.49,26.06,28.44,25.5,2.94,11.5294,211717.37,622176.452
920047.BJ,20250818,23.36,25.97,23.36,25.5,23.37,2.13,9.1142,102658.63,254195.04
920047.BJ,20250815,23.12,23.59,22.69,23.37,23.08,0.29,1.2565,44694.69,103546.778
920047.BJ,20250814,23.4,23.95,23.01,23.08,23.3,-0.22,-0.9442,48221.68,113108.736
920047.BJ,20250813,22.77,23.47,22.71,23.3,22.77,0.53,2.3276,50880.95,117543.802
920047.BJ,20250812,23.7,23.75,22.65,22.77,23.65,-0.88,-3.7209,53967.23,124029.565
920047.BJ,20250811,23.4,23.96,23.31,23.65,23.66,-0.01,-0.0423,38260.69,90238.297
920047.BJ,20250808,23.46,23.97,22.99,23.66,23.48,0.18,0.7666,44649.77,104706.251
920047.BJ,20250807,24.05,24.15,23.28,23.48,24.05,-0.57,-2.3701,53108.8,125324.594
920047.BJ,20250806,24.78,25.76,24.0,24.05,24.61,-0.56,-2.2755,91797.29,227994.466
920047.BJ,20250805,25.0,25.2,24.13,24.61,24.87,-0.26,-1.0454,59882.89,146888.931
920047.BJ,20250804,23.43,24.99,22.87,24.87,23.73,1.14,4.804,99129.35,235248.853
920047.BJ,20250801,25.04,25.5,23.51,23.73,24.99,-1.26,-5.042,107859.78,263688.205
920047.BJ,20250731,24.01,26.45,23.91,24.99,24.38,0.61,2.5021,136542.27,343459.145
920047.BJ,20250730,24.82,26.49,24.28,24.38,25.25,-0.87,-3.4455,150978.26,383925.298
920047.BJ,20250729,22.6,25.94,22.58,25.25,22.72,2.53,11.1356,148879.81,362171.426
920047.BJ,20250728,22.6,22.95,22.31,22.72,22.71,0.01,0.044,59684.02,134926.626
920047.BJ,20250725,22.02,23.34,21.99,22.71,21.89,0.82,3.746,96996.09,221062.196
920047.BJ,20250724,21.18,21.89,20.93,21.89,21.25,0.64,3.0118,44326.45,94685.607
920047.BJ,20250723,21.02,21.62,20.72,21.25,21.16,0.09,0.4253,41992.76,88921.145
920047.BJ,20250722,22.3,22.38,21.15,21.16,22.3,-1.14,-5.1121,72872.52,157719.183
920047.BJ,20250721,22.65,22.99,22.2,22.3,22.59,-0.29,-1.2838,60308.61,135606.854
920047.BJ,20250718,22.66,22.99,22.23,22.59,22.89,-0.3,-1.3106,58184.97,131260.214
920047.BJ,20250717,22.41,23.55,22.24,22.89,22.4,0.49,2.1875,71073.86,163965.086
920047.BJ,20250716,22.16,22.79,22.16,22.4,22.19,0.21,0.9464,27369.51,61451.344
920047.BJ,20250715,22.76,22.95,22.02,22.19,22.75,-0.56,-2.4615,33005.82,73804.212
920047.BJ,20250714,22.08,22.9,21.93,22.75,22.3,0.45,2.0179,39456.93,88366.067
920047.BJ,20250711,22.03,22.85,21.91,22.3,22.09,0.21,0.9507,46171.12,103469.949
920047.BJ,20250710,22.28,22.7,21.56,22.09,22.14,-0.05,-0.2258,46025.07,101747.336
920047.BJ,20250709,22.55,23.12,22.02,22.14,22.73,-0.59,-2.5957,50012.66,113154.022
920047.BJ,20250708,23.11,23.59,22.5,22.73,23.34,-0.61,-2.6135,64002.22,146731.301
920047.BJ,20250707,22.85,23.98,22.51,23.34,23.06,0.28,1.2142,76589.68,177518.123
920047.BJ,20250704,21.79,23.88,21.65,23.06,21.91,1.15,5.2487,146263.52,337767.694
920047.BJ,20250703,21.96,22.85,21.62,21.91,21.9,0.01,0.0457,75493.5,167902.189
920047.BJ,20250702,22.38,22.79,21.8,21.9,22.79,-0.89,-3.9052,69378.5,153817.303
920047.BJ,20250701,21.61,23.3,21.61,22.79,21.4,1.39,6.4953,113814.71,257254.812
920047.BJ,20250630,21.25,21.49,20.67,21.4,21.37,0.03,0.1404,46962.95,99212.548
920047.BJ,20250627,20.2,21.9,20.05,21.37,20.41,0.96,4.7036,63809.42,133929.818
920047.BJ,20250626,20.62,20.85,20.03,20.41,20.94,-0.53,-2.531,45774.02,93460.045
920047.BJ,20250625,21.09,21.49,20.65,20.94,20.94,0.0,0.0,46496.62,97454.393
920047.BJ,20250624,20.25,21.28,20.11,20.94,20.38,0.56,2.7478,68521.26,142315.294
920047.BJ,20250623,19.05,20.49,18.88,20.38,19.2,1.18,6.1458,73233.2,145429.612
920047.BJ,20250620,19.08,19.72,19.0,19.2,19.08,0.12,0.6289,50981.2,98696.226
920047.BJ,20250619,19.78,20.1,18.91,19.08,19.71,-0.63,-3.1963,67634.75,130963.516
920047.BJ,20250618,20.5,20.5,19.4,19.71,20.78,-1.07,-5.1492,86351.73,171272.676
920047.BJ,20250617,21.81,22.35,20.52,20.78,21.19,-0.41,-1.9349,89361.66,192768.049
920047.BJ,20250616,20.8,21.7,20.51,21.19,20.94,0.25,1.1939,63157.68,133301.38
920047.BJ,20250613,22.73,23.28,20.93,20.94,23.19,-2.25,-9.7025,127255.51,278456.435
920047.BJ,20250612,22.28,23.48,22.03,23.19,22.5,0.69,3.0667,119067.22,271924.141
920047.BJ,20250611,22.98,23.1,21.9,22.5,22.87,-0.37,-1.6178,87994.16,196487.575
920047.BJ,20250610,23.14,24.2,22.6,22.87,23.9,-1.03,-4.3096,132287.6,307448.667
920047.BJ,20250609,22.27,25.62,22.27,23.9,22.55,1.35,5.9867,190670.0,462227.943
920047.BJ,20250606,22.2,23.23,21.21,22.55,22.9,-0.35,-1.5284,134878.51,300140.393
920047.BJ,20250605,24.32,25.43,21.81,22.9,23.88,-0.98,-4.1039,186959.62,437747.247
920047.BJ,20250604,24.0,25.44,23.3,23.88,24.88,-1.0,-4.0193,183546.8,443393.499
920047.BJ,20250603,19.91,26.19,19.77,24.88,20.94,3.94,18.8157,290289.52,658778.663
920047.BJ,20250530,18.19,23.0,18.15,20.94,18.23,2.71,14.8656,269603.91,577551.662
920047.BJ,20250529,17.2,18.39,17.13,18.23,17.25,0.98,5.6812,78987.63,141567.112
920047.BJ,20250528,17.05,17.6,16.92,17.25,16.99,0.26,1.5303,47632.18,82548.138
920047.BJ,20250527,16.7,17.47,16.56,16.99,16.64,0.35,2.1034,50024.39,85500.373
920047.BJ,20250526,16.61,16.87,16.32,16.64,16.44,0.2,1.2165,29614.25,48968.354
920047.BJ,20250523,16.02,16.85,16.02,16.44,16.3,0.14,0.8589,44404.09,73323.104
920047.BJ,20250522,17.7,17.7,16.27,16.3,17.69,-1.39,-7.8575,80587.67,135888.59
920047.BJ,20250521,17.72,18.57,17.61,17.69,17.79,-0.1,-0.5621,86681.15,156440.676
920047.BJ,20250520,17.09,18.44,17.0,17.79,16.92,0.87,5.1418,78627.62,140389.445
920047.BJ,20250519,16.76,16.96,16.5,16.92,16.81,0.11,0.6544,38658.36,64723.708
920047.BJ,20250516,16.29,16.99,15.87,16.81,16.32,0.49,3.0025,66820.84,109797.849
920047.BJ,20250515,16.14,16.44,15.7,16.32,16.18,0.14,0.8653,44410.84,71256.55
920047.BJ,20250514,16.92,16.95,15.92,16.18,16.84,-0.66,-3.9192,62205.71,100807.943
920047.BJ,20250513,16.76,16.98,16.58,16.84,16.68,0.16,0.9592,34810.6,58612.16
920047.BJ,20250512,17.1,17.1,16.42,16.68,17.14,-0.46,-2.6838,58733.31,97865.46
920047.BJ,20250509,17.03,17.58,16.9,17.14,17.14,0.0,0.0,36987.58,63809.979
920047.BJ,20250508,17.0,17.2,16.71,17.14,17.3,-0.16,-0.9249,52656.67,89153.092
920047.BJ,20250507,17.43,18.04,16.65,17.3,17.45,-0.15,-0.8596,86377.54,150056.344
920047.BJ,20250506,17.9,18.12,17.13,17.45,17.95,-0.5,-2.7855,102638.89,179485.348
920047.BJ,20250430,18.4,19.5,17.8,17.95,18.35,-0.4,-2.1798,98090.39,183230.748
920047.BJ,20250429,18.03,18.59,17.56,18.35,18.05,0.3,1.662,79102.41,142765.276
920047.BJ,20250428,16.77,18.3,16.77,18.05,16.7,1.35,8.0838,104931.65,184987.386
920047.BJ,20250425,17.41,17.73,16.7,16.7,17.37,-0.67,-3.8572,48018.96,82344.96
920047.BJ,20250424,17.11,18.06,17.06,17.37,17.2,0.17,0.9884,63913.87,112470.706
920047.BJ,20250423,17.5,17.85,17.03,17.2,17.44,-0.24,-1.3761,47761.42,82621.535
920047.BJ,20250422,16.81,17.65,16.52,17.44,16.77,0.67,3.9952,73472.55,126321.862
920047.BJ,20250421,15.8,17.25,15.6,16.77,16.25,0.52,3.2,71943.62,118547.818
920047.BJ,20250418,17.28,18.59,16.25,16.25,17.3,-1.05,-6.0694,116571.88,203173.951
920047.BJ,20250417,17.18,17.3,16.7,17.3,17.39,-0.09,-0.5175,67284.76,114464.305
920047.BJ,20250416,15.51,17.5,15.3,17.39,15.64,1.75,11.1893,137367.2,232095.991
920047.BJ,20250415,15.87,16.26,15.54,15.64,16.04,-0.4,-2.4938,41420.8,65525.746
920047.BJ,20250414,14.49,16.05,14.41,16.04,14.64,1.4,9.5628,92233.25,142988.337
920047.BJ,20250411,14.74,15.11,14.56,14.64,14.6,0.04,0.274,35715.45,52915.844
920047.BJ,20250410,14.41,15.0,14.4,14.6,14.34,0.26,1.8131,51986.88,76393.46
920047.BJ,20250409,13.3,14.41,13.21,14.34,13.7,0.64,4.6715,54999.03,76708.876
920047.BJ,20250408,13.51,14.05,13.17,13.7,13.52,0.18,1.3314,56190.27,76046.147
920047.BJ,20250407,14.0,15.08,13.08,13.52,14.96,-1.44,-9.6257,85227.04,118800.062
920047.BJ,20250403,15.16,15.85,14.85,14.96,15.29,-0.33,-2.1583,46887.5,71686.702
920047.BJ,20250402,16.09,16.3,15.25,15.29,16.39,-1.1,-6.7114,78940.32,123702.967
920047.BJ,20250401,15.7,16.66,15.53,16.39,15.83,0.56,3.5376,105340.65,171951.011
920047.BJ,20250331,14.95,16.22,14.85,15.83,15.24,0.59,3.8714,84569.32,131715.489
920047.BJ,20250328,14.8,16.0,14.4,15.24,14.6,0.64,4.3836,75094.64,114957.302
920047.BJ,20250327,14.08,14.62,14.08,14.6,14.6,0.0,0.0,29512.49,42437.005
920047.BJ,20250326,15.02,15.5,14.53,14.6,14.99,-0.39,-2.6017,46237.61,69306.801
920047.BJ,20250325,14.29,14.99,14.07,14.99,14.16,0.83,5.8616,53730.42,78223.966
920047.BJ,20250324,13.99,14.45,13.85,14.16,13.96,0.2,1.4327,38488.49,54580.574
920047.BJ,20250321,13.8,14.48,13.75,13.96,13.83,0.13,0.94,33166.01,46847.187
920047.BJ,20250320,14.02,14.35,13.81,13.83,14.1,-0.27,-1.9149,23399.31,33061.142
920047.BJ,20250319,14.15,14.55,14.03,14.1,14.3,-0.2,-1.3986,22743.92,32318.831
920047.BJ,20250318,14.43,14.68,14.18,14.3,14.35,-0.05,-0.3484,28939.92,41666.783
920047.BJ,20250317,14.14,14.35,13.91,14.35,14.0,0.35,2.5,31964.83,45470.6
920047.BJ,20250314,13.63,14.0,13.42,14.0,13.53,0.47,3.4738,27113.81,37381.407
920047.BJ,20250313,13.83,13.95,13.42,13.53,13.95,-0.42,-3.0108,21853.01,29739.335
920047.BJ,20250312,14.15,14.16,13.91,13.95,14.08,-0.13,-0.9233,19845.44,27794.064
920047.BJ,20250311,14.03,14.17,13.82,14.08,14.21,-0.13,-0.9148,22834.77,31881.16
920047.BJ,20250310,14.19,14.43,14.04,14.21,14.05,0.16,1.1388,26058.13,37019.347
920047.BJ,20250307,14.3,14.44,13.91,14.05,14.06,-0.01,-0.0711,28421.62,40233.802
920047.BJ,20250306,14.65,14.68,14.03,14.06,14.5,-0.44,-3.0345,39278.05,56004.672
920047.BJ,20250305,14.0,14.54,13.96,14.5,14.4,0.1,0.6944,41407.53,58904.668
920047.BJ,20250304,14.95,15.18,13.97,14.4,14.35,0.05,0.3484,57938.79,83887.394
920047.BJ,20250303,14.24,14.36,13.76,14.35,14.31,0.04,0.2795,49824.44,69634.335
920047.BJ,20250228,14.8,15.08,14.29,14.31,14.71,-0.4,-2.7192,43987.4,63870.424
920047.BJ,20250227,13.95,15.19,13.95,14.71,14.05,0.66,4.6975,82961.4,121811.377
920047.BJ,20250226,13.5,14.45,13.49,14.05,13.46,0.59,4.3834,48331.81,67580.681
920047.BJ,20250225,13.91,14.13,13.41,13.46,14.1,-0.64,-4.539,40612.16,56067.735
920047.BJ,20250224,13.3,15.0,13.17,14.1,12.9,1.2,9.3023,82623.8,115428.784
920047.BJ,20250221,12.84,12.99,12.61,12.9,12.88,0.02,0.1553,31226.97,39921.872
920047.BJ,20250220,12.76,13.16,12.53,12.88,12.65,0.23,1.8182,23361.36,30224.443
920047.BJ,20250219,12.42,12.68,12.1,12.65,12.44,0.21,1.6881,15332.85,19006.583
920047.BJ,20250218,12.63,13.13,12.38,12.44,12.85,-0.41,-3.1907,25356.51,32209.681
920047.BJ,20250217,12.46,13.2,12.39,12.85,12.47,0.38,3.0473,37169.9,47842.387
920047.BJ,20250214,12.23,12.57,12.07,12.47,12.25,0.22,1.7959,26252.84,32404.362
920047.BJ,20250213,12.26,12.37,12.19,12.25,12.27,-0.02,-0.163,14940.37,18352.199
920047.BJ,20250212,12.65,12.65,12.21,12.27,12.53,-0.26,-2.075,26878.95,33029.57
920047.BJ,20250211,12.77,12.84,12.5,12.53,12.75,-0.22,-1.7255,22551.5,28467.664
920047.BJ,20250210,12.24,12.88,12.24,12.75,12.29,0.46,3.7429,24890.87,31357.252
920047.BJ,20250207,11.99,12.46,11.93,12.29,12.05,0.24,1.9917,16404.22,20105.447
920047.BJ,20250206,11.66,12.08,11.53,12.05,11.66,0.39,3.3448,12743.58,15044.873
920047.BJ,20250205,11.52,11.76,11.22,11.66,11.41,0.25,2.1911,10121.32,11694.91
920047.BJ,20250127,11.6,11.61,11.38,11.41,11.49,-0.08,-0.6963,6482.6,7431.209
920047.BJ,20250124,11.47,11.58,11.3,11.49,11.38,0.11,0.9666,10497.2,11991.362
920047.BJ,20250123,11.71,11.95,11.38,11.38,11.59,-0.21,-1.8119,13897.14,16243.846
920047.BJ,20250122,12.03,12.03,11.55,11.59,12.03,-0.44,-3.6575,12205.27,14321.412
920047.BJ,20250121,12.25,12.3,11.92,12.03,12.1,-0.07,-0.5785,7918.09,9525.445
920047.BJ,20250120,12.46,12.63,12.05,12.1,12.36,-0.26,-2.1036,11740.13,14465.299
920047.BJ,20250117,12.47,12.57,12.22,12.36,12.43,-0.07,-0.5632,11240.22,13936.181
920047.BJ,20250116,12.22,12.58,12.12,12.43,12.11,0.32,2.6424,20600.01,25451.814
920047.BJ,20250115,12.1,12.38,12.02,12.11,12.04,0.07,0.5814,16571.45,20202.423
920047.BJ,20250114,11.42,12.04,11.28,12.04,11.31,0.73,6.4545,20148.05,23700.717
920047.BJ,20250113,11.45,11.45,11.07,11.31,11.41,-0.1,-0.8764,10680.9,12044.783
920047.BJ,20250110,11.95,11.95,11.41,11.41,11.88,-0.47,-3.9562,12809.52,14966.7
920047.BJ,20250109,11.85,11.99,11.7,11.88,11.85,0.03,0.2532,16875.28,20018.868
920047.BJ,20250108,11.8,12.17,11.6,11.85,11.76,0.09,0.7653,16775.66,19798.189
920047.BJ,20250107,11.88,11.98,11.51,11.76,11.9,-0.14,-1.1765,16667.46,19550.587
920047.BJ,20250106,11.48,12.24,11.48,11.9,11.45,0.45,3.9301,27058.41,32233.818
920047.BJ,20250103,11.25,11.8,11.05,11.45,11.16,0.29,2.5986,27703.0,31991.865
920047.BJ,20250102,11.53,11.55,11.1,11.16,11.53,-0.37,-3.209,17429.25,19653.447
