ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002049.SZ,20241231,67.3,67.42,64.16,64.37,67.31,-2.94,-4.3679,253623.68,1653949.784
002049.SZ,20241230,67.9,68.55,67.04,67.31,68.12,-0.81,-1.1891,186140.61,1259262.586
002049.SZ,20241227,69.07,69.98,67.89,68.12,68.99,-0.87,-1.2611,279449.93,1931497.696
002049.SZ,20241226,67.0,69.17,66.66,68.99,67.2,1.79,2.6637,258566.72,1770245.69
002049.SZ,20241225,67.95,68.63,66.88,67.2,67.98,-0.78,-1.1474,191101.32,1293590.764
002049.SZ,20241224,67.8,68.25,66.18,67.98,67.74,0.24,0.3543,236280.5,1587079.379
002049.SZ,20241223,68.74,70.88,67.3,67.74,68.89,-1.15,-1.6693,346696.51,2402464.283
002049.SZ,20241220,68.05,70.55,67.2,68.89,68.19,0.7,1.0265,377863.86,2606425.651
002049.SZ,20241219,65.11,68.55,65.0,68.19,66.03,2.16,3.2712,381248.8,2571013.413
002049.SZ,20241218,65.0,66.37,64.2,66.03,64.75,1.28,1.9768,193759.83,1270693.085
002049.SZ,20241217,65.01,65.8,64.44,64.75,65.36,-0.61,-0.9333,120084.63,780691.16
002049.SZ,20241216,65.36,67.55,65.01,65.36,65.36,0.0,0.0,190248.74,1256882.314
002049.SZ,20241213,66.38,66.65,65.22,65.36,66.81,-1.45,-2.1703,179335.16,1180391.31
002049.SZ,20241212,65.89,66.85,65.38,66.81,65.9,0.91,1.3809,148874.97,983532.566
002049.SZ,20241211,65.67,66.45,65.5,65.9,65.75,0.15,0.2281,125330.32,825416.452
002049.SZ,20241210,67.88,67.88,65.6,65.75,65.18,0.57,0.8745,176961.79,1177964.221
002049.SZ,20241209,66.0,66.18,64.76,65.18,66.22,-1.04,-1.5705,124180.68,811895.898
002049.SZ,20241206,65.21,66.49,64.87,66.22,65.18,1.04,1.5956,157984.89,1040184.825
002049.SZ,20241205,65.4,65.95,65.01,65.18,65.97,-0.79,-1.1975,145421.73,950059.854
002049.SZ,20241204,67.15,68.0,65.81,65.97,65.64,0.33,0.5027,231688.96,1553070.199
002049.SZ,20241203,66.52,66.93,64.8,65.64,66.5,-0.86,-1.2932,145490.29,956610.805
002049.SZ,20241202,66.01,66.63,65.5,66.5,65.98,0.52,0.7881,161561.54,1070507.785
002049.SZ,20241129,64.6,66.99,64.36,65.98,64.94,1.04,1.6015,189174.93,1243660.421
002049.SZ,20241128,65.21,66.37,64.81,64.94,65.1,-0.16,-0.2458,160975.8,1052708.621
002049.SZ,20241127,63.28,65.1,62.44,65.1,63.45,1.65,2.6005,168908.69,1080968.475
002049.SZ,20241126,63.71,64.37,63.42,63.45,63.71,-0.26,-0.4081,113097.12,721763.74
002049.SZ,20241125,64.76,65.17,62.62,63.71,64.76,-1.05,-1.6214,182835.34,1162229.821
002049.SZ,20241122,67.54,68.1,64.74,64.76,67.53,-2.77,-4.1019,215961.22,1433171.091
002049.SZ,20241121,67.29,68.44,66.8,67.53,67.43,0.1,0.1483,165145.08,1116783.405
002049.SZ,20241120,67.67,68.14,66.56,67.43,67.66,-0.23,-0.3399,201886.66,1357313.223
002049.SZ,20241119,65.76,67.67,65.0,67.66,65.53,2.13,3.2504,256866.7,1705379.298
002049.SZ,20241118,68.05,68.51,65.0,65.53,68.05,-2.52,-3.7032,270754.2,1803924.628
002049.SZ,20241115,70.99,71.9,68.01,68.05,71.19,-3.14,-4.4107,284278.12,1984430.484
002049.SZ,20241114,74.33,74.33,71.0,71.19,74.64,-3.45,-4.6222,295294.0,2135527.889
002049.SZ,20241113,74.16,75.71,72.71,74.64,74.88,-0.24,-0.3205,326136.4,2412184.867
002049.SZ,20241112,77.89,77.89,73.7,74.88,77.97,-3.09,-3.9631,513840.72,3879228.074
002049.SZ,20241111,71.3,78.18,71.3,77.97,71.15,6.82,9.5854,722382.17,5465291.02
002049.SZ,20241108,71.09,73.47,71.08,71.15,70.44,0.71,1.008,458443.5,3310774.42
002049.SZ,20241107,69.85,71.3,68.88,70.44,69.85,0.59,0.8447,320195.09,2237296.43
002049.SZ,20241106,68.4,70.66,67.8,69.85,68.16,1.69,2.4795,417395.49,2899176.859
002049.SZ,20241105,65.3,68.22,65.18,68.16,65.45,2.71,4.1406,338851.08,2282483.905
002049.SZ,20241104,64.18,65.77,64.18,65.45,64.18,1.27,1.9788,167913.92,1094101.374
002049.SZ,20241101,66.28,66.54,64.16,64.18,66.98,-2.8,-4.1804,300218.64,1954232.558
002049.SZ,20241031,66.71,67.67,65.68,66.98,66.71,0.27,0.4047,302039.38,2020666.937
002049.SZ,20241030,66.8,67.87,66.1,66.71,68.21,-1.5,-2.1991,306203.85,2047109.695
002049.SZ,20241029,68.87,70.83,68.14,68.21,68.87,-0.66,-0.9583,329103.05,2281545.725
002049.SZ,20241028,69.74,69.74,68.0,68.87,69.73,-0.86,-1.2333,234113.38,1606441.395
002049.SZ,20241025,69.62,70.8,69.06,69.73,69.51,0.22,0.3165,217910.69,1520113.224
002049.SZ,20241024,68.93,70.5,68.68,69.51,69.76,-0.25,-0.3584,201137.4,1400913.018
002049.SZ,20241023,70.11,71.5,69.56,69.76,70.93,-1.17,-1.6495,323358.02,2283963.324
002049.SZ,20241022,71.96,72.85,70.17,70.93,72.74,-1.81,-2.4883,405945.15,2891553.614
002049.SZ,20241021,71.5,76.8,70.31,72.74,70.83,1.91,2.6966,735515.03,5380533.143
002049.SZ,20241018,66.15,72.56,65.2,70.83,66.15,4.68,7.0748,615503.19,4235656.605
002049.SZ,20241017,67.6,67.88,65.86,66.15,66.83,-0.68,-1.0175,284723.11,1900129.503
002049.SZ,20241016,64.0,68.36,63.8,66.83,65.78,1.05,1.5962,345209.76,2295832.17
002049.SZ,20241015,67.02,69.0,65.43,65.78,67.0,-1.22,-1.8209,388568.89,2610953.741
002049.SZ,20241014,62.2,68.0,61.75,67.0,62.19,4.81,7.7344,482419.63,3121758.275
002049.SZ,20241011,64.94,65.0,61.5,62.19,66.7,-4.51,-6.7616,424260.28,2673453.774
002049.SZ,20241010,71.0,71.0,64.98,66.7,71.0,-4.3,-6.0563,559614.66,3790675.658
002049.SZ,20241009,72.0,75.0,68.63,71.0,68.61,2.39,3.4835,1086983.86,7856780.3
002049.SZ,20241008,68.61,68.61,66.53,68.61,62.37,6.24,10.0048,294462.18,2014083.434
002049.SZ,20240930,60.0,62.37,58.2,62.37,56.7,5.67,10.0,540618.82,3289608.779
002049.SZ,20240927,55.0,58.0,54.49,56.7,53.39,3.31,6.1997,419295.62,2342682.956
002049.SZ,20240926,48.49,53.39,48.36,53.39,48.54,4.85,9.9918,358388.03,1836761.728
