ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920419.BJ,20251231,16.01,16.05,15.8,15.99,15.9,0.09,0.566,4879.91,7775.265
920419.BJ,20251230,16.12,16.16,15.85,15.9,16.12,-0.22,-1.3648,7205.84,11517.877
920419.BJ,20251229,16.39,16.39,16.05,16.12,16.3,-0.18,-1.1043,6155.86,9963.293
920419.BJ,20251226,16.44,16.47,16.2,16.3,16.48,-0.18,-1.0922,6627.0,10831.424
920419.BJ,20251225,16.4,16.51,16.23,16.48,16.35,0.13,0.7951,9292.89,15216.446
920419.BJ,20251224,16.56,16.56,16.29,16.35,16.56,-0.21,-1.2681,12381.68,20287.82
920419.BJ,20251223,17.17,17.28,16.47,16.56,17.16,-0.6,-3.4965,19983.32,33405.632
920419.BJ,20251222,17.33,17.48,17.0,17.16,17.53,-0.37,-2.1107,23792.92,40865.584
920419.BJ,20251219,17.13,17.95,16.8,17.53,17.23,0.3,1.7411,45030.99,78930.519
920419.BJ,20251218,16.4,17.45,16.4,17.23,16.53,0.7,4.2347,40583.81,69064.574
920419.BJ,20251217,16.58,17.56,16.11,16.53,16.4,0.13,0.7927,31903.81,53882.177
920419.BJ,20251216,16.16,16.65,15.93,16.4,16.0,0.4,2.5,16937.14,27814.254
920419.BJ,20251215,16.15,16.23,15.91,16.0,16.15,-0.15,-0.9288,11212.4,18001.311
920419.BJ,20251212,15.93,16.48,15.74,16.15,15.87,0.28,1.7643,16623.65,27019.311
920419.BJ,20251211,15.58,16.34,15.15,15.87,15.52,0.35,2.2552,19243.81,30356.288
920419.BJ,20251210,15.59,15.74,15.39,15.52,15.56,-0.04,-0.2571,10283.53,15986.842
920419.BJ,20251209,16.15,16.17,15.55,15.56,16.12,-0.56,-3.4739,10938.45,17228.61
920419.BJ,20251208,16.15,16.33,16.02,16.12,16.09,0.03,0.1865,6147.56,9942.062
920419.BJ,20251205,15.71,16.19,15.5,16.09,15.68,0.41,2.6148,10052.78,15887.138
920419.BJ,20251204,16.45,16.45,15.68,15.68,16.39,-0.71,-4.3319,10011.46,16033.445
920419.BJ,20251203,16.53,16.65,16.3,16.39,16.6,-0.21,-1.2651,5817.36,9572.294
920419.BJ,20251202,16.84,16.84,16.44,16.6,16.86,-0.26,-1.5421,5649.58,9380.044
920419.BJ,20251201,16.6,16.9,16.51,16.86,16.55,0.31,1.8731,6812.37,11392.811
920419.BJ,20251128,16.5,16.55,16.34,16.55,16.47,0.08,0.4857,5041.65,8272.265
920419.BJ,20251127,16.47,16.67,16.37,16.47,16.47,0.0,0.0,7357.2,12156.378
920419.BJ,20251126,16.57,16.8,16.41,16.47,16.6,-0.13,-0.7831,6417.09,10660.635
920419.BJ,20251125,16.64,16.82,16.53,16.6,16.56,0.04,0.2415,6609.33,11027.306
920419.BJ,20251124,16.6,16.63,16.36,16.56,16.49,0.07,0.4245,6848.47,11285.766
920419.BJ,20251121,17.01,17.24,16.48,16.49,17.08,-0.59,-3.4543,10694.72,17938.239
920419.BJ,20251120,17.65,17.7,17.07,17.08,17.6,-0.52,-2.9545,11433.86,19801.333
920419.BJ,20251119,17.66,18.08,17.53,17.6,17.66,-0.06,-0.3398,10376.39,18439.103
920419.BJ,20251118,18.1,18.17,17.66,17.66,18.12,-0.46,-2.5386,8404.38,15037.849
920419.BJ,20251117,18.2,18.37,17.99,18.12,18.2,-0.08,-0.4396,8516.53,15442.283
920419.BJ,20251114,18.61,18.74,18.2,18.2,18.65,-0.45,-2.4129,17269.18,31721.538
920419.BJ,20251113,18.71,19.05,18.51,18.65,18.75,-0.1,-0.5333,19574.37,36713.759
920419.BJ,20251112,19.55,19.55,18.72,18.75,19.19,-0.44,-2.2929,29923.79,57265.661
920419.BJ,20251111,18.6,19.53,18.34,19.19,18.6,0.59,3.172,38130.88,72374.477
920419.BJ,20251110,17.97,18.66,17.62,18.6,17.99,0.61,3.3908,25357.75,46534.529
920419.BJ,20251107,18.23,18.4,17.91,17.99,18.19,-0.2,-1.0995,7999.98,14508.801
920419.BJ,20251106,18.44,18.47,18.15,18.19,18.45,-0.26,-1.4092,8884.67,16216.451
920419.BJ,20251105,18.1,18.63,18.02,18.45,18.13,0.32,1.765,13146.25,24230.234
920419.BJ,20251104,18.7,18.75,17.9,18.13,18.48,-0.35,-1.8939,12904.66,23516.515
920419.BJ,20251103,18.5,18.88,18.4,18.48,18.5,-0.02,-0.1081,13945.2,25970.002
920419.BJ,20251031,18.14,18.74,17.9,18.5,17.98,0.52,2.8921,23164.59,42819.945
920419.BJ,20251030,18.22,18.62,17.98,17.98,18.22,-0.24,-1.3172,24481.14,44957.32
920419.BJ,20251029,17.57,18.44,17.15,18.22,17.56,0.66,3.7585,26214.61,46567.785
920419.BJ,20251028,17.97,17.97,17.48,17.56,18.05,-0.49,-2.7147,17249.88,30357.945
920419.BJ,20251027,17.92,18.11,17.85,18.05,17.88,0.17,0.9508,12748.29,22919.815
920419.BJ,20251024,17.88,18.0,17.75,17.88,17.82,0.06,0.3367,10133.2,18128.557
920419.BJ,20251023,18.06,18.11,17.68,17.82,18.05,-0.23,-1.2742,6610.12,11782.851
920419.BJ,20251022,18.11,18.39,17.85,18.05,18.04,0.01,0.0554,11659.33,21189.056
920419.BJ,20251021,17.6,18.14,17.45,18.04,17.61,0.43,2.4418,11294.37,20205.268
920419.BJ,20251020,17.61,17.77,17.28,17.61,17.59,0.02,0.1137,9075.91,15910.917
920419.BJ,20251017,18.04,18.17,17.58,17.59,18.08,-0.49,-2.7102,11825.27,21118.038
920419.BJ,20251016,18.49,18.57,18.03,18.08,18.49,-0.41,-2.2174,13401.58,24412.53
920419.BJ,20251015,18.34,18.68,18.05,18.49,18.35,0.14,0.7629,16662.97,30699.93
920419.BJ,20251014,18.41,18.55,18.12,18.35,18.33,0.02,0.1091,15672.77,28653.117
920419.BJ,20251013,18.03,18.64,18.02,18.33,18.78,-0.45,-2.3962,15300.7,28176.889
920419.BJ,20251010,18.11,18.99,18.07,18.78,18.1,0.68,3.7569,22614.24,42295.95
920419.BJ,20251009,18.1,18.19,17.89,18.1,18.09,0.01,0.0553,8681.36,15682.308
920419.BJ,20250930,18.0,18.24,17.9,18.09,17.91,0.18,1.005,10535.28,19042.515
920419.BJ,20250929,18.35,18.39,17.8,17.91,18.3,-0.39,-2.1311,14302.07,25682.612
920419.BJ,20250926,18.7,18.7,18.22,18.3,18.61,-0.31,-1.6658,9354.09,17189.502
920419.BJ,20250925,18.64,18.98,18.5,18.61,18.64,-0.03,-0.1609,8905.04,16699.567
920419.BJ,20250924,18.39,18.75,18.35,18.64,18.4,0.24,1.3043,8851.33,16459.535
920419.BJ,20250923,19.05,19.1,18.23,18.4,19.09,-0.69,-3.6145,15159.05,28122.399
920419.BJ,20250922,19.1,19.26,18.91,19.09,19.19,-0.1,-0.5211,10619.31,20246.621
920419.BJ,20250919,19.6,19.67,19.03,19.19,19.6,-0.41,-2.0918,18913.45,36382.362
920419.BJ,20250918,20.22,20.22,19.5,19.6,20.05,-0.45,-2.2444,22174.52,43989.631
920419.BJ,20250917,20.06,20.38,19.98,20.05,19.96,0.09,0.4509,16177.98,32590.731
920419.BJ,20250916,20.32,20.32,19.88,19.96,20.32,-0.36,-1.7717,25470.04,50996.458
920419.BJ,20250915,20.5,20.75,20.25,20.32,20.57,-0.25,-1.2154,11225.18,22935.112
920419.BJ,20250912,20.75,20.93,20.51,20.57,20.85,-0.28,-1.3429,16348.26,33740.786
920419.BJ,20250911,20.5,21.25,20.47,20.85,20.56,0.29,1.4105,19127.41,39917.526
920419.BJ,20250910,20.7,20.83,20.42,20.56,20.76,-0.2,-0.9634,14789.26,30504.159
920419.BJ,20250909,21.49,21.81,20.67,20.76,21.39,-0.63,-2.9453,25606.07,54151.285
920419.BJ,20250908,21.57,21.8,21.2,21.39,21.59,-0.2,-0.9264,24868.33,53388.057
920419.BJ,20250905,21.42,21.66,20.9,21.59,21.53,0.06,0.2787,41699.9,88900.556
920419.BJ,20250904,20.32,22.26,20.13,21.53,20.28,1.25,6.1637,60931.94,129422.312
920419.BJ,20250903,20.7,20.78,20.2,20.28,20.7,-0.42,-2.029,14027.59,28628.738
920419.BJ,20250902,20.45,20.7,20.2,20.7,20.49,0.21,1.0249,25048.78,51315.59
920419.BJ,20250901,20.87,21.3,20.28,20.49,21.08,-0.59,-2.7989,28446.51,58967.912
920419.BJ,20250829,21.31,21.71,21.08,21.08,21.3,-0.22,-1.0329,21070.35,45041.148
920419.BJ,20250828,21.73,22.16,20.71,21.3,21.73,-0.43,-1.9788,35393.1,75456.512
920419.BJ,20250827,22.13,22.33,21.72,21.73,22.2,-0.47,-2.1171,25249.15,55356.831
920419.BJ,20250826,22.49,22.59,22.09,22.2,23.3,-1.1,-4.721,40048.2,89239.984
920419.BJ,20250825,23.1,23.58,22.65,23.3,23.04,0.26,1.1285,34414.35,79573.936
920419.BJ,20250822,23.5,23.67,22.82,23.04,23.62,-0.58,-2.4555,29559.52,68111.556
920419.BJ,20250821,23.55,24.29,23.0,23.62,23.55,0.07,0.2972,42262.27,100177.125
920419.BJ,20250820,23.4,23.71,22.84,23.55,23.47,0.08,0.3409,42893.33,100015.265
920419.BJ,20250819,22.77,23.79,22.77,23.47,22.62,0.85,3.7577,53261.52,124386.799
920419.BJ,20250818,21.7,22.89,21.51,22.62,21.7,0.92,4.2396,36798.64,81849.619
920419.BJ,20250815,21.51,21.84,21.24,21.7,21.54,0.16,0.7428,18247.5,39340.287
920419.BJ,20250814,22.01,22.09,21.43,21.54,21.98,-0.44,-2.0018,16994.11,36813.785
920419.BJ,20250813,21.9,22.23,21.66,21.98,21.93,0.05,0.228,21652.02,47453.534
920419.BJ,20250812,21.66,22.15,21.56,21.93,21.74,0.19,0.874,20667.4,45314.441
920419.BJ,20250811,21.79,21.95,21.5,21.74,21.71,0.03,0.1382,19827.64,43022.199
920419.BJ,20250808,22.19,22.29,21.63,21.71,22.35,-0.64,-2.8635,23221.07,50657.581
920419.BJ,20250807,21.4,22.66,21.4,22.35,21.42,0.93,4.3417,46550.49,103346.052
920419.BJ,20250806,21.47,21.5,20.97,21.42,21.47,-0.05,-0.2329,21986.72,46566.406
920419.BJ,20250805,21.77,21.9,21.38,21.47,21.76,-0.29,-1.3327,15546.35,33507.917
920419.BJ,20250804,21.35,21.82,21.21,21.76,21.37,0.39,1.825,21886.27,47369.038
920419.BJ,20250801,21.32,21.54,21.21,21.37,21.31,0.06,0.2816,10743.23,22981.167
920419.BJ,20250731,21.5,21.7,21.15,21.31,21.6,-0.29,-1.3426,18623.85,39854.475
920419.BJ,20250730,21.69,21.78,21.42,21.6,21.56,0.04,0.1855,15804.77,34142.429
920419.BJ,20250729,22.1,22.11,21.44,21.56,22.04,-0.48,-2.1779,24944.64,53878.282
920419.BJ,20250728,22.4,22.66,21.95,22.04,22.45,-0.41,-1.8263,22292.78,49378.606
920419.BJ,20250725,22.33,22.97,22.22,22.45,22.33,0.12,0.5374,21182.65,48017.802
920419.BJ,20250724,22.55,22.55,22.21,22.33,22.33,0.0,0.0,16719.66,37336.87
920419.BJ,20250723,22.55,22.86,22.25,22.33,22.65,-0.32,-1.4128,15610.65,35046.939
920419.BJ,20250722,22.5,22.99,22.4,22.65,22.53,0.12,0.5326,20332.29,46112.205
920419.BJ,20250721,22.05,22.66,21.91,22.53,22.02,0.51,2.3161,20853.83,46665.091
920419.BJ,20250718,22.9,22.9,22.02,22.02,22.46,-0.44,-1.959,14292.18,31752.272
920419.BJ,20250717,22.76,22.93,22.33,22.46,22.62,-0.16,-0.7073,16365.99,36853.458
920419.BJ,20250716,22.46,22.83,22.34,22.62,22.52,0.1,0.444,16367.41,36973.56
920419.BJ,20250715,22.23,22.52,21.85,22.52,22.23,0.29,1.3045,19530.01,43365.974
920419.BJ,20250714,22.38,22.39,21.97,22.23,22.38,-0.15,-0.6702,16647.77,36910.673
920419.BJ,20250711,22.0,22.39,21.92,22.38,22.0,0.38,1.7273,17796.33,39490.107
920419.BJ,20250710,22.5,22.63,21.8,22.0,22.52,-0.52,-2.3091,23403.41,51743.881
920419.BJ,20250709,22.96,23.17,22.41,22.52,22.8,-0.28,-1.2281,19126.02,43571.972
920419.BJ,20250708,22.88,22.92,22.57,22.8,22.75,0.05,0.2198,17881.54,40651.852
920419.BJ,20250707,23.0,23.35,22.6,22.75,23.18,-0.43,-1.855,18771.09,42930.964
920419.BJ,20250704,23.98,24.15,23.1,23.18,24.04,-0.86,-3.5774,30178.55,70776.375
920419.BJ,20250703,24.25,24.42,23.89,24.04,24.24,-0.2,-0.8251,18899.54,45479.29
920419.BJ,20250702,24.6,24.98,24.01,24.24,24.94,-0.7,-2.8067,36691.49,89816.018
920419.BJ,20250701,24.03,25.08,23.82,24.94,24.01,0.93,3.8734,53856.17,132422.328
920419.BJ,20250630,23.62,24.1,23.4,24.01,23.56,0.45,1.91,26592.94,63496.313
920419.BJ,20250627,23.39,23.92,23.05,23.56,23.3,0.26,1.1159,27149.79,63934.528
920419.BJ,20250626,23.52,23.88,23.3,23.3,23.74,-0.44,-1.8534,32640.5,76830.071
920419.BJ,20250625,23.83,24.4,23.55,23.74,23.76,-0.02,-0.0842,32459.45,77587.957
920419.BJ,20250624,23.18,24.1,23.18,23.76,23.08,0.68,2.9463,32751.5,77882.804
920419.BJ,20250623,22.42,23.08,22.27,23.08,22.58,0.5,2.2143,21824.34,49623.585
920419.BJ,20250620,22.46,23.08,22.38,22.58,22.6,-0.02,-0.0885,26604.63,60485.847
920419.BJ,20250619,23.75,23.87,22.51,22.6,23.82,-1.22,-5.1217,31881.7,73850.189
920419.BJ,20250618,23.53,23.87,22.9,23.82,23.71,0.11,0.4639,41129.81,95850.276
