ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
601375.SH,20251231,4.3,0.6722,0.883,0.97,81.2065,42.2857,1.3974,11.8138,10.868,0.4651,0.5814,464288.47,344751.97,262453.5853,1996440.421,1482433.471,0
601375.SH,20251230,4.33,0.6899,0.9062,1.01,81.773,42.5807,1.4072,11.8962,10.9439,0.4619,0.5774,464288.47,344751.97,262453.5853,2010369.0751,1492776.0301,0
601375.SH,20251229,4.35,0.6685,0.8781,1.01,82.1508,42.7774,1.4137,11.9511,10.9944,0.4598,0.5747,464288.47,344751.97,262453.5853,2019654.8445,1499671.0695,0
601375.SH,20251226,4.38,0.799,1.0495,1.21,82.7173,43.0724,1.4234,12.0336,11.0702,0.4566,0.5708,464288.47,344751.97,262453.5853,2033583.4986,1510013.6286,0
601375.SH,20251225,4.38,0.715,0.9392,1.04,82.7173,43.0724,1.4234,12.0336,11.0702,0.4566,0.5708,464288.47,344751.97,262453.5853,2033583.4986,1510013.6286,0
601375.SH,20251224,4.37,0.6062,0.7963,0.76,82.5285,42.9741,1.4202,12.0061,11.045,0.4577,0.5721,464288.47,344751.97,262453.5853,2028940.6139,1506566.1089,0
601375.SH,20251223,4.32,0.6246,0.8204,0.75,81.5842,42.4824,1.4039,11.8687,10.9186,0.463,0.5787,464288.47,344751.97,262453.5853,2005726.1904,1489328.5104,0
601375.SH,20251222,4.37,0.5723,0.7517,,82.5285,42.9741,1.4202,12.0061,11.045,0.4577,0.5721,464288.47,344751.97,262453.5853,2028940.6139,1506566.1089,0
601375.SH,20251219,4.38,0.772,1.0141,0.82,82.7173,43.0724,1.4234,12.0336,11.0702,0.4566,0.5708,464288.47,344751.97,262453.5853,2033583.4986,1510013.6286,0
601375.SH,20251218,4.35,0.8708,1.1438,0.94,82.1508,42.7774,1.4137,11.9511,10.9944,0.4598,0.5747,464288.47,344751.97,262453.5853,2019654.8445,1499671.0695,0
601375.SH,20251217,4.38,1.1699,1.5367,1.39,82.7173,43.0724,1.4234,12.0336,11.0702,0.4566,0.5708,464288.47,344751.97,262453.5853,2033583.4986,1510013.6286,0
601375.SH,20251216,4.34,0.7585,0.9963,0.89,81.9619,42.679,1.4104,11.9237,10.9691,0.4608,0.576,464288.47,344751.97,262453.5853,2015011.9598,1496223.5498,0
601375.SH,20251215,4.36,0.7822,1.0275,0.76,82.3396,42.8757,1.4169,11.9786,11.0197,0.4587,0.5734,464288.47,344751.97,262453.5853,2024297.7292,1503118.5892,0
601375.SH,20251212,4.35,1.1338,1.4893,1.04,82.1508,42.7774,1.4137,11.9511,10.9944,0.4598,0.5747,464288.47,344751.97,262453.5853,2019654.8445,1499671.0695,0
601375.SH,20251211,4.29,0.7797,1.0241,0.75,81.0176,42.1873,1.3942,11.7863,10.8428,0.4662,0.5828,464288.47,344751.97,262453.5853,1991797.5363,1478985.9513,0
601375.SH,20251210,4.34,0.7655,1.0055,0.75,81.9619,42.679,1.4104,11.9237,10.9691,0.4608,0.576,464288.47,344751.97,262453.5853,2015011.9598,1496223.5498,0
