ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
688217.SH,20260202,29.89,30.26,29.32,29.61,29.89,-0.28,-0.9368,8897.67,26586.339
688217.SH,20260130,29.35,29.98,29.03,29.89,29.35,0.54,1.8399,10091.99,29799.37
688217.SH,20260129,29.7,30.21,28.92,29.35,29.82,-0.47,-1.5761,11562.47,34108.896
688217.SH,20260128,31.05,31.17,29.7,29.82,30.81,-0.99,-3.2132,12978.25,39332.769
688217.SH,20260127,31.31,31.43,30.12,30.81,31.14,-0.33,-1.0597,13428.57,41357.843
688217.SH,20260126,31.6,32.65,31.02,31.14,32.59,-1.45,-4.4492,19810.73,62937.927
688217.SH,20260123,32.76,32.76,32.21,32.59,32.48,0.11,0.3387,6465.46,21004.18
688217.SH,20260122,32.49,32.88,32.03,32.48,32.56,-0.08,-0.2457,9172.9,29728.033
688217.SH,20260121,31.1,32.69,31.07,32.56,31.55,1.01,3.2013,10931.43,35348.19
688217.SH,20260120,32.32,32.74,31.55,31.55,32.31,-0.76,-2.3522,11543.42,37076.365
688217.SH,20260119,31.79,32.75,31.39,32.31,31.79,0.52,1.6357,8865.0,28508.119
688217.SH,20260116,32.68,32.88,30.84,31.79,32.51,-0.72,-2.2147,16208.81,51159.548
688217.SH,20260115,31.93,33.27,31.27,32.51,31.93,0.58,1.8165,18382.38,59385.982
688217.SH,20260114,31.33,32.35,30.79,31.93,31.43,0.5,1.5908,19767.27,62409.691
688217.SH,20260113,30.37,32.44,29.81,31.43,30.47,0.96,3.1506,20703.41,64966.811
688217.SH,20260112,30.24,30.77,29.9,30.47,30.25,0.22,0.7273,12603.51,38261.472
688217.SH,20260109,30.0,30.29,29.48,30.25,29.88,0.37,1.2383,13482.26,40369.277
688217.SH,20260108,29.22,30.09,28.85,29.88,29.15,0.73,2.5043,14260.35,42271.265
688217.SH,20260107,29.18,29.8,28.71,29.15,29.04,0.11,0.3788,13619.15,39848.243
688217.SH,20260106,28.48,29.67,28.48,29.04,28.48,0.56,1.9663,17758.39,51802.694
688217.SH,20260105,26.55,28.48,26.07,28.48,26.35,2.13,8.0835,23715.26,65507.144
