ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
000972.SZ,20260203,3.52,0.9388,1.4587,0.4,,,,8.8103,7.4482,,,77128.3579,77128.3579,49641.076,271491.8198,271491.8198,0
000972.SZ,20260202,3.54,0.9479,1.4727,0.37,,,,8.8603,7.4905,,,77128.3579,77128.3579,49641.076,273034.387,273034.387,0
000972.SZ,20260130,3.58,1.4379,2.2341,0.54,,,,8.9604,7.5752,,,77128.3579,77128.3579,49641.076,276119.5213,276119.5213,0
000972.SZ,20260129,3.55,2.3935,3.7188,,,,,8.8854,7.5117,,,77128.3579,77128.3579,49641.076,273805.6705,273805.6705,0
000972.SZ,20260128,3.59,3.2672,5.0763,1.55,,,,8.9855,7.5963,,,77128.3579,77128.3579,49641.076,276890.8049,276890.8049,-1
000972.SZ,20260127,3.78,3.6415,5.6579,,,,,9.461,7.9984,,,77128.3579,77128.3579,49641.076,291545.1929,291545.1929,0
000972.SZ,20260126,3.92,2.1587,3.3541,,,,,9.8114,8.2946,,,77128.3579,77128.3579,49641.076,302343.163,302343.163,0
000972.SZ,20260123,4.05,1.746,2.7128,1.28,,,,10.1368,8.5697,,,77128.3579,77128.3579,49641.076,312369.8495,312369.8495,0
000972.SZ,20260122,4.02,1.8049,2.8043,1.52,,,,10.0617,8.5062,,,77128.3579,77128.3579,49641.076,310055.9988,310055.9988,0
000972.SZ,20260121,4.06,1.1949,1.8565,,,,,10.1618,8.5908,,,77128.3579,77128.3579,49641.076,313141.1331,313141.1331,0
000972.SZ,20260120,3.98,1.3103,2.0358,,,,,9.9616,8.4215,0.0,,77128.3579,77128.3579,49641.076,306970.8644,306970.8644,0
000972.SZ,20260119,4.05,1.4892,2.3138,1.25,,,,10.1368,8.5697,0.0,,77128.3579,77128.3579,49641.076,312369.8495,312369.8495,0
000972.SZ,20260116,3.94,0.995,1.546,0.74,,,,9.8615,8.3369,0.0,,77128.3579,77128.3579,49641.076,303885.7301,303885.7301,0
000972.SZ,20260115,3.94,0.9481,1.4731,,,,,9.8615,8.3369,0.0,,77128.3579,77128.3579,49641.076,303885.7301,303885.7301,0
000972.SZ,20260114,4.0,1.52,2.3616,1.03,,,,10.0117,8.4639,0.0,,77128.3579,77128.3579,49641.076,308513.4316,308513.4316,0
000972.SZ,20260113,3.91,1.2158,1.889,,,,,9.7864,8.2734,0.0,,77128.3579,77128.3579,49641.076,301571.8794,301571.8794,0
000972.SZ,20260112,3.99,1.2699,1.9731,0.59,,,,9.9866,8.4427,0.0,,77128.3579,77128.3579,49641.076,307742.148,307742.148,0
000972.SZ,20260109,4.04,1.7418,2.7063,0.8,,,,10.1118,8.5485,0.0,,77128.3579,77128.3579,49641.076,311598.5659,311598.5659,0
000972.SZ,20260108,4.04,1.2515,1.9445,,,,,10.1118,8.5485,0.0,,77128.3579,77128.3579,49641.076,311598.5659,311598.5659,0
000972.SZ,20260107,4.06,1.8691,2.904,1.03,,,,10.1618,8.5908,0.0,,77128.3579,77128.3579,49641.076,313141.1331,313141.1331,0
000972.SZ,20260106,4.08,2.4758,3.8466,1.62,,,,10.2119,8.6331,0.0,,77128.3579,77128.3579,49641.076,314683.7002,314683.7002,0
000972.SZ,20260105,4.03,3.3573,5.2163,3.18,,,,10.0868,8.5273,0.0,,77128.3579,77128.3579,49641.076,310827.2823,310827.2823,0
