ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600386.SH,20221230,3.91,3.98,3.9,3.97,3.88,0.09,2.3196,44393.61,17520.701
600386.SH,20221229,3.94,3.97,3.85,3.88,3.95,-0.07,-1.7722,50047.14,19559.718
600386.SH,20221228,3.97,4.02,3.92,3.95,3.98,-0.03,-0.7538,36867.64,14612.155
600386.SH,20221227,4.04,4.05,3.95,3.98,4.03,-0.05,-1.2407,65022.62,25870.854
600386.SH,20221226,4.04,4.07,4.01,4.03,4.04,-0.01,-0.2475,43690.0,17663.11
600386.SH,20221223,3.95,4.12,3.9,4.04,4.0,0.04,1.0,66555.31,26895.051
600386.SH,20221222,4.03,4.15,3.97,4.0,4.01,-0.01,-0.2494,81663.93,33007.677
600386.SH,20221221,4.15,4.15,4.0,4.01,4.06,-0.05,-1.2315,36674.66,14835.639
600386.SH,20221220,4.09,4.11,4.03,4.06,4.07,-0.01,-0.2457,36479.61,14826.122
600386.SH,20221219,4.19,4.2,4.04,4.07,4.18,-0.11,-2.6316,54798.94,22430.076
600386.SH,20221216,4.2,4.22,4.15,4.18,4.21,-0.03,-0.7126,35845.0,14955.919
600386.SH,20221215,4.22,4.24,4.15,4.21,4.19,0.02,0.4773,47934.39,20062.209
600386.SH,20221214,4.16,4.24,4.11,4.19,4.15,0.04,0.9639,83408.89,34999.458
600386.SH,20221213,4.01,4.2,4.01,4.15,4.03,0.12,2.9777,86569.47,35875.646
600386.SH,20221212,4.13,4.13,4.0,4.03,4.13,-0.1,-2.4213,62808.82,25441.497
600386.SH,20221209,4.23,4.24,4.11,4.13,4.23,-0.1,-2.3641,65785.89,27265.703
600386.SH,20221208,4.18,4.25,4.14,4.23,4.19,0.04,0.9547,77678.84,32562.25
600386.SH,20221207,4.14,4.21,4.12,4.19,4.16,0.03,0.7212,67684.77,28223.597
600386.SH,20221206,4.2,4.24,4.14,4.16,4.25,-0.09,-2.1176,70056.89,29259.537
600386.SH,20221205,4.19,4.26,4.17,4.25,4.16,0.09,2.1635,75660.3,31908.917
600386.SH,20221202,4.19,4.2,4.13,4.16,4.15,0.01,0.241,49369.0,20579.204
600386.SH,20221201,4.18,4.22,4.13,4.15,4.15,0.0,0.0,53161.98,22130.39
600386.SH,20221130,4.17,4.21,4.13,4.15,4.17,-0.02,-0.4796,45329.27,18899.994
600386.SH,20221129,4.09,4.17,4.05,4.17,4.06,0.11,2.7094,59337.79,24525.286
600386.SH,20221128,4.05,4.09,3.98,4.06,4.08,-0.02,-0.4902,53918.01,21787.045
600386.SH,20221125,4.07,4.13,4.06,4.08,4.09,-0.01,-0.2445,48006.57,19619.206
600386.SH,20221124,4.17,4.19,4.07,4.09,4.18,-0.09,-2.1531,56439.0,23215.77
600386.SH,20221123,4.11,4.21,4.05,4.18,4.09,0.09,2.2005,85501.87,35380.623
600386.SH,20221122,4.16,4.18,4.08,4.09,4.14,-0.05,-1.2077,50652.94,20876.427
600386.SH,20221121,4.15,4.19,4.07,4.14,4.19,-0.05,-1.1933,95148.62,39219.003
600386.SH,20221118,4.25,4.36,4.15,4.19,4.28,-0.09,-2.1028,191255.16,81215.761
600386.SH,20221117,4.14,4.37,4.12,4.28,4.18,0.1,2.3923,199904.61,85028.621
600386.SH,20221116,4.0,4.24,3.99,4.18,4.0,0.18,4.5,156953.33,65221.996
600386.SH,20221115,3.99,4.0,3.93,4.0,3.94,0.06,1.5228,57379.08,22833.474
600386.SH,20221114,3.98,3.99,3.92,3.94,3.97,-0.03,-0.7557,50018.94,19807.004
600386.SH,20221111,4.0,4.05,3.95,3.97,3.94,0.03,0.7614,66168.69,26463.295
600386.SH,20221110,3.93,3.95,3.89,3.94,3.93,0.01,0.2545,38347.6,15075.945
600386.SH,20221109,3.96,3.97,3.9,3.93,3.95,-0.02,-0.5063,54307.81,21386.109
600386.SH,20221108,3.97,4.0,3.91,3.95,3.97,-0.02,-0.5038,45214.96,17802.672
600386.SH,20221107,3.93,3.98,3.91,3.97,3.96,0.01,0.2525,66594.14,26341.758
600386.SH,20221104,3.81,3.97,3.81,3.96,3.83,0.13,3.3943,84404.91,33195.095
600386.SH,20221103,3.85,3.88,3.79,3.83,3.85,-0.02,-0.5195,55317.01,21188.025
600386.SH,20221102,3.79,3.87,3.77,3.85,3.8,0.05,1.3158,67164.26,25816.16
600386.SH,20221101,3.7,3.81,3.68,3.8,3.66,0.14,3.8251,57424.47,21610.65
600386.SH,20221031,3.56,3.71,3.55,3.66,3.55,0.11,3.0986,53485.47,19482.553
600386.SH,20221028,3.72,3.72,3.52,3.55,3.72,-0.17,-4.5699,62441.3,22476.755
600386.SH,20221027,3.73,3.76,3.7,3.72,3.71,0.01,0.2695,36459.18,13599.002
600386.SH,20221026,3.66,3.75,3.65,3.71,3.66,0.05,1.3661,43360.92,16067.296
600386.SH,20221025,3.66,3.68,3.54,3.66,3.65,0.01,0.274,48415.87,17523.886
600386.SH,20221024,3.8,3.82,3.62,3.65,3.78,-0.13,-3.4392,66729.0,24735.328
600386.SH,20221021,3.81,3.83,3.76,3.78,3.79,-0.01,-0.2639,37703.68,14298.218
600386.SH,20221020,3.83,3.86,3.76,3.79,3.87,-0.08,-2.0672,52473.0,19966.127
600386.SH,20221019,3.79,3.95,3.78,3.87,3.82,0.05,1.3089,84283.0,32560.022
600386.SH,20221018,3.77,3.89,3.72,3.82,3.76,0.06,1.5957,95273.94,36466.314
600386.SH,20221017,3.68,3.77,3.66,3.76,3.68,0.08,2.1739,50825.02,18952.992
600386.SH,20221014,3.67,3.73,3.67,3.68,3.65,0.03,0.8219,53061.68,19615.322
