ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002028.SZ,20241231,73.5,73.6,72.3,72.7,73.5,-0.8,-1.0884,33662.27,245312.872
002028.SZ,20241230,73.0,74.12,72.7,73.5,72.97,0.53,0.7263,47625.03,349749.97
002028.SZ,20241227,73.04,73.88,72.72,72.97,73.25,-0.28,-0.3823,33961.53,248492.635
002028.SZ,20241226,72.8,73.38,71.61,73.25,72.99,0.26,0.3562,48951.2,355689.987
002028.SZ,20241225,74.01,74.45,72.34,72.99,74.0,-1.01,-1.3649,39618.01,289111.458
002028.SZ,20241224,71.89,74.14,71.5,74.0,71.65,2.35,3.2798,77141.2,565949.01
002028.SZ,20241223,70.97,72.99,70.5,71.65,70.85,0.8,1.1291,71168.83,513262.501
002028.SZ,20241220,72.08,72.27,70.68,70.85,72.22,-1.37,-1.897,45390.9,322762.476
002028.SZ,20241219,71.35,72.88,70.97,72.22,71.7,0.52,0.7252,50244.25,362372.475
002028.SZ,20241218,70.9,72.23,70.02,71.7,70.77,0.93,1.3141,55509.3,396644.905
002028.SZ,20241217,72.2,72.38,70.66,70.77,71.94,-1.17,-1.6264,70397.16,502208.481
002028.SZ,20241216,72.5,73.72,71.71,71.94,72.5,-0.56,-0.7724,112405.63,812623.453
002028.SZ,20241213,73.53,74.64,72.24,72.5,73.6,-1.1,-1.4946,329178.13,2411172.03
002028.SZ,20241212,72.5,74.28,72.3,73.6,73.0,0.6,0.8219,127515.77,939216.785
002028.SZ,20241211,75.3,75.85,72.91,73.0,75.57,-2.57,-3.4008,117767.63,870666.791
002028.SZ,20241210,77.52,78.0,75.23,75.57,76.1,-0.53,-0.6965,79666.11,608078.695
002028.SZ,20241209,75.92,76.98,75.29,76.1,75.6,0.5,0.6614,75699.8,576880.341
002028.SZ,20241206,74.5,76.65,74.07,75.6,74.46,1.14,1.531,75470.03,571599.779
002028.SZ,20241205,77.5,77.82,73.68,74.46,77.86,-3.4,-4.3668,146616.66,1094404.316
002028.SZ,20241204,78.83,79.28,77.4,77.86,78.91,-1.05,-1.3306,56212.38,438128.574
002028.SZ,20241203,79.0,79.79,78.0,78.91,79.04,-0.13,-0.1645,52386.0,413212.269
002028.SZ,20241202,79.49,80.25,77.21,79.04,77.89,1.15,1.4764,79918.7,631565.234
002028.SZ,20241129,76.0,78.88,75.86,77.89,75.93,1.96,2.5813,57286.41,445686.477
002028.SZ,20241128,76.88,77.16,75.81,75.93,77.03,-1.1,-1.428,34387.78,262794.762
002028.SZ,20241127,75.31,77.08,74.66,77.03,75.38,1.65,2.1889,42932.29,326152.972
002028.SZ,20241126,76.03,76.11,75.03,75.38,76.04,-0.66,-0.868,38718.33,292153.692
