ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920476.BJ,20260202,24.63,24.96,23.8,23.88,25.0,-1.12,-4.48,16762.29,40771.312
920476.BJ,20260130,24.48,25.08,24.13,25.0,24.44,0.56,2.2913,19867.26,49154.872
920476.BJ,20260129,24.64,25.18,24.37,24.44,24.88,-0.44,-1.7685,17982.69,44317.176
920476.BJ,20260128,25.26,25.66,24.85,24.88,25.11,-0.23,-0.916,21967.21,55108.986
920476.BJ,20260127,26.21,26.24,24.89,25.11,25.97,-0.86,-3.3115,29135.88,73579.601
920476.BJ,20260126,27.05,27.05,25.58,25.97,26.77,-0.8,-2.9884,33643.24,87495.848
920476.BJ,20260123,26.41,27.18,26.05,26.77,26.21,0.56,2.1366,36770.86,98445.931
920476.BJ,20260122,26.65,26.88,25.92,26.21,26.68,-0.47,-1.7616,36922.95,96778.709
920476.BJ,20260121,25.7,26.68,25.02,26.68,25.55,1.13,4.4227,53615.62,139946.246
920476.BJ,20260120,25.5,26.3,24.82,25.55,25.18,0.37,1.4694,36053.55,92023.974
920476.BJ,20260119,25.6,26.3,24.68,25.18,24.35,0.83,3.4086,52768.23,134278.977
920476.BJ,20260116,23.77,24.48,23.63,24.35,23.77,0.58,2.4401,29087.62,70087.983
920476.BJ,20260115,24.32,24.81,23.75,23.77,24.6,-0.83,-3.374,33631.42,81200.312
920476.BJ,20260114,24.12,25.75,24.11,24.6,25.09,-0.49,-1.953,64014.61,158668.561
920476.BJ,20260113,27.94,28.28,24.68,25.09,26.6,-1.51,-5.6767,94886.37,252338.152
920476.BJ,20260112,24.0,26.7,23.04,26.6,23.64,2.96,12.5212,86847.02,215767.576
920476.BJ,20260109,21.9,24.57,21.66,23.64,21.9,1.74,7.9452,61722.86,144806.092
920476.BJ,20260108,21.59,21.98,21.38,21.9,21.51,0.39,1.8131,18497.21,40234.346
920476.BJ,20260107,21.84,21.93,21.36,21.51,21.73,-0.22,-1.0124,18822.56,40727.641
920476.BJ,20260106,21.54,21.84,21.39,21.73,21.39,0.34,1.5895,23469.63,50828.913
920476.BJ,20260105,20.82,21.6,20.5,21.39,20.68,0.71,3.4333,20556.04,43759.005
