ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600880.SH,20260204,6.17,6.19,5.89,6.01,6.16,-0.15,-2.4351,570032.35,342373.44
600880.SH,20260203,6.03,6.2,6.03,6.16,5.99,0.17,2.8381,524738.29,321870.499
600880.SH,20260202,6.05,6.19,5.98,5.99,6.04,-0.05,-0.8278,575016.37,349892.713
600880.SH,20260130,6.04,6.15,5.96,6.04,6.11,-0.07,-1.1457,585971.85,354807.712
600880.SH,20260129,5.91,6.37,5.9,6.11,5.98,0.13,2.1739,1018107.01,630384.117
600880.SH,20260128,6.05,6.41,5.96,5.98,6.09,-0.11,-1.8062,729638.03,446165.691
600880.SH,20260127,6.0,6.15,5.84,6.09,6.02,0.07,1.1628,541812.57,323165.338
600880.SH,20260126,6.15,6.25,5.92,6.02,6.15,-0.13,-2.1138,591325.42,358521.353
600880.SH,20260123,5.98,6.24,5.91,6.15,5.88,0.27,4.5918,814550.49,496146.787
600880.SH,20260122,5.73,5.88,5.69,5.88,5.74,0.14,2.439,514205.09,299024.185
600880.SH,20260121,5.76,5.9,5.71,5.74,5.81,-0.07,-1.2048,474174.71,274293.064
600880.SH,20260120,5.9,5.98,5.74,5.81,5.81,0.0,0.0,659515.36,384716.163
600880.SH,20260119,5.86,6.0,5.78,5.81,5.93,-0.12,-2.0236,717397.43,420528.431
600880.SH,20260116,6.27,6.43,5.86,5.93,6.36,-0.43,-6.761,1274562.45,770321.232
600880.SH,20260115,6.88,7.0,6.36,6.36,7.07,-0.71,-10.0424,1191751.66,781426.215
600880.SH,20260114,6.9,7.46,6.69,7.07,6.98,0.09,1.2894,2197291.96,1569220.334
600880.SH,20260113,7.83,7.83,6.98,6.98,7.12,-0.14,-1.9663,3020028.74,2236482.532
600880.SH,20260112,7.12,7.12,7.12,7.12,6.47,0.65,10.0464,309221.17,220165.473
600880.SH,20260109,6.0,6.47,6.0,6.47,5.88,0.59,10.034,1328305.27,844323.933
600880.SH,20260108,5.82,6.1,5.73,5.88,5.82,0.06,1.0309,1129662.56,665920.423
600880.SH,20260107,5.57,6.19,5.57,5.82,5.63,0.19,3.3748,1513628.52,902096.413
600880.SH,20260106,5.48,5.91,5.4,5.63,5.43,0.2,3.6832,1694299.1,969782.802
600880.SH,20260105,4.95,5.43,4.93,5.43,4.94,0.49,9.919,805028.21,423894.105
