ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920821.BJ,20220915,9.9,9.93,9.8,9.83,9.96,-0.13,-1.3052,1079.15,1064.91
920821.BJ,20220914,9.89,9.97,9.89,9.96,9.97,-0.01,-0.1003,514.83,510.094
920821.BJ,20220913,9.95,9.98,9.91,9.97,9.94,0.03,0.3018,1091.62,1086.9
920821.BJ,20220909,9.9,9.94,9.9,9.94,9.93,0.01,0.1007,522.14,517.739
920821.BJ,20220908,9.93,9.97,9.92,9.93,9.93,0.0,0.0,294.81,293.058
920821.BJ,20220907,9.98,9.98,9.91,9.93,9.98,-0.05,-0.501,1082.42,1074.855
920821.BJ,20220906,9.92,9.99,9.92,9.98,9.98,0.0,0.0,521.15,519.449
920821.BJ,20220905,10.04,10.06,9.91,9.98,9.94,0.04,0.4024,423.59,422.034
920821.BJ,20220902,9.92,9.98,9.9,9.94,9.95,-0.01,-0.1005,750.96,745.101
920821.BJ,20220901,9.9,10.05,9.9,9.95,9.96,-0.01,-0.1004,614.01,609.11
920821.BJ,20220831,10.0,10.0,9.9,9.96,10.08,-0.12,-1.1905,899.13,893.696
920821.BJ,20220830,9.96,10.08,9.96,10.08,10.04,0.04,0.3984,417.45,417.442
920821.BJ,20220829,10.0,10.04,9.89,10.04,10.02,0.02,0.1996,607.94,606.178
920821.BJ,20220826,10.15,10.15,9.94,10.02,9.99,0.03,0.3003,1124.5,1123.521
920821.BJ,20220825,10.12,10.12,9.89,9.99,10.11,-0.12,-1.1869,2822.5,2811.615
920821.BJ,20220824,10.15,10.21,10.0,10.11,10.2,-0.09,-0.8824,2412.56,2425.934
920821.BJ,20220823,10.21,10.22,10.15,10.2,10.21,-0.01,-0.0979,1850.69,1883.6
920821.BJ,20220822,10.25,10.31,10.19,10.21,10.27,-0.06,-0.5842,2605.34,2665.208
920821.BJ,20220819,10.38,10.42,10.25,10.27,10.4,-0.13,-1.25,3330.15,3436.717
920821.BJ,20220818,10.35,10.43,10.3,10.4,10.4,0.0,0.0,1681.04,1743.479
920821.BJ,20220817,10.4,10.48,10.3,10.4,10.38,0.02,0.1927,2138.74,2217.08
920821.BJ,20220816,10.32,10.53,10.32,10.38,10.5,-0.12,-1.1429,2674.36,2781.79
920821.BJ,20220815,10.7,10.7,10.41,10.5,10.69,-0.19,-1.7774,5249.14,5511.931
920821.BJ,20220812,10.7,10.9,10.62,10.69,10.68,0.01,0.0936,8092.96,8716.469
920821.BJ,20220811,10.61,10.79,10.58,10.68,10.62,0.06,0.565,5063.29,5416.138
920821.BJ,20220810,10.38,10.75,10.36,10.62,10.4,0.22,2.1154,4903.51,5172.183
920821.BJ,20220809,10.35,10.58,10.35,10.4,10.39,0.01,0.0962,2131.55,2224.047
920821.BJ,20220808,10.67,10.67,10.35,10.39,10.67,-0.28,-2.6242,3736.28,3890.447
920821.BJ,20220805,10.57,10.81,10.5,10.67,10.8,-0.13,-1.2037,5598.62,5992.757
920821.BJ,20220804,10.27,10.8,10.1,10.8,10.27,0.53,5.1607,8559.03,9001.34
920821.BJ,20220803,10.2,10.47,10.2,10.27,10.48,-0.21,-2.0038,3071.61,3178.326
920821.BJ,20220802,10.31,10.48,10.0,10.48,10.5,-0.02,-0.1905,7880.04,8012.955
920821.BJ,20220801,10.28,10.5,10.03,10.5,10.18,0.32,3.1434,3358.41,3433.711
920821.BJ,20220729,10.38,10.38,10.16,10.18,10.43,-0.25,-2.3969,5182.18,5305.622
920821.BJ,20220728,10.47,10.8,10.3,10.43,10.6,-0.17,-1.6038,7444.35,7773.0
920821.BJ,20220727,9.91,10.75,9.91,10.6,9.99,0.61,6.1061,20040.49,20757.514
920821.BJ,20220726,9.8,10.04,9.8,9.99,9.83,0.16,1.6277,6023.35,5988.192
920821.BJ,20220725,9.85,9.85,9.79,9.83,9.84,-0.01,-0.1016,1236.83,1213.248
920821.BJ,20220722,9.81,9.84,9.81,9.84,9.83,0.01,0.1017,1433.07,1407.615
920821.BJ,20220721,9.85,9.88,9.8,9.83,9.91,-0.08,-0.8073,1865.42,1833.891
920821.BJ,20220720,9.83,9.93,9.83,9.91,9.83,0.08,0.8138,3996.87,3950.587
920821.BJ,20220719,9.7,9.83,9.7,9.83,9.75,0.08,0.8205,2181.12,2136.377
920821.BJ,20220718,9.82,9.82,9.7,9.75,9.84,-0.09,-0.9146,4072.74,3964.668
920821.BJ,20220715,9.82,9.87,9.82,9.84,9.85,-0.01,-0.1015,1978.17,1944.317
920821.BJ,20220714,9.83,9.89,9.82,9.85,9.9,-0.05,-0.5051,1607.03,1582.341
920821.BJ,20220713,9.82,9.9,9.81,9.9,9.82,0.08,0.8147,2443.46,2404.942
920821.BJ,20220712,9.89,9.89,9.8,9.82,9.9,-0.08,-0.8081,4014.58,3942.993
920821.BJ,20220711,9.91,9.95,9.86,9.9,9.98,-0.08,-0.8016,3017.4,2985.936
920821.BJ,20220708,9.98,9.98,9.88,9.98,9.98,0.0,0.0,4304.99,4276.368
920821.BJ,20220707,9.9,10.0,9.77,9.98,10.03,-0.05,-0.4985,11580.04,11431.528
920821.BJ,20220706,10.37,10.39,9.83,10.03,10.8,-0.77,-7.1296,40811.54,40890.951
