ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920112.BJ,20251231,37.88,38.02,37.72,37.76,37.98,-0.22,-0.5793,2047.05,7737.961
920112.BJ,20251230,37.95,38.05,37.76,37.98,37.98,0.0,0.0,2855.01,10803.07
920112.BJ,20251229,38.1,38.11,37.84,37.98,38.16,-0.18,-0.4717,2205.89,8365.442
920112.BJ,20251226,38.22,38.36,38.01,38.16,38.1,0.06,0.1575,3057.84,11667.568
920112.BJ,20251225,37.87,38.39,37.86,38.1,37.84,0.26,0.6871,2720.91,10388.905
920112.BJ,20251224,37.8,38.13,37.75,37.84,37.88,-0.04,-0.1056,2827.07,10717.11
920112.BJ,20251223,38.45,38.53,37.82,37.88,38.4,-0.52,-1.3542,4068.26,15495.708
920112.BJ,20251222,38.39,38.64,38.35,38.4,38.5,-0.1,-0.2597,3052.28,11732.589
920112.BJ,20251219,38.77,38.78,38.28,38.5,38.62,-0.12,-0.3107,3073.69,11854.591
920112.BJ,20251218,38.88,39.15,38.4,38.62,39.13,-0.51,-1.3033,3633.3,14085.02
920112.BJ,20251217,39.0,39.58,38.75,39.13,39.1,0.03,0.0767,4813.26,18853.534
920112.BJ,20251216,38.56,39.31,38.56,39.1,38.7,0.4,1.0336,4971.38,19388.794
920112.BJ,20251215,38.98,39.2,38.51,38.7,38.88,-0.18,-0.463,3256.07,12622.348
920112.BJ,20251212,38.8,39.4,38.17,38.88,38.95,-0.07,-0.1797,5861.98,22821.395
920112.BJ,20251211,38.0,39.59,37.85,38.95,38.09,0.86,2.2578,9607.68,37402.698
920112.BJ,20251210,38.29,38.8,37.67,38.09,38.29,-0.2,-0.5223,3768.69,14399.872
920112.BJ,20251209,38.36,38.7,38.22,38.29,38.47,-0.18,-0.4679,2522.83,9695.708
920112.BJ,20251208,38.59,38.94,38.17,38.47,38.4,0.07,0.1823,3123.13,12061.781
920112.BJ,20251205,38.39,38.64,38.08,38.4,38.58,-0.18,-0.4666,2911.15,11215.431
920112.BJ,20251204,38.17,38.76,38.06,38.58,38.22,0.36,0.9419,2326.14,8929.201
920112.BJ,20251203,38.2,38.43,38.2,38.22,38.25,-0.03,-0.0784,1783.27,6830.111
920112.BJ,20251202,38.88,38.88,38.2,38.25,38.67,-0.42,-1.0861,2950.37,11332.287
920112.BJ,20251201,38.22,38.85,38.22,38.67,38.25,0.42,1.098,2838.73,10936.762
920112.BJ,20251128,38.73,38.73,38.03,38.25,38.5,-0.25,-0.6494,4768.42,18212.42
920112.BJ,20251127,39.42,39.45,38.45,38.5,39.3,-0.8,-2.0356,5599.74,21799.547
920112.BJ,20251126,39.6,39.77,39.12,39.3,39.5,-0.2,-0.5063,1830.39,7219.187
920112.BJ,20251125,39.84,40.4,39.58,40.0,39.58,0.42,1.0611,2878.18,11508.776
920112.BJ,20251124,39.95,39.98,39.38,39.58,39.55,0.03,0.0759,2232.37,8850.786
920112.BJ,20251121,39.88,40.45,39.34,39.55,40.45,-0.9,-2.225,4413.5,17596.459
920112.BJ,20251120,40.1,40.47,39.83,40.45,40.15,0.3,0.7472,3884.61,15610.841
920112.BJ,20251119,40.34,40.47,39.6,40.15,40.33,-0.18,-0.4463,4298.01,17181.699
920112.BJ,20251118,40.11,40.7,40.01,40.33,40.21,0.12,0.2984,3850.54,15515.556
920112.BJ,20251117,40.78,40.78,40.12,40.21,40.77,-0.56,-1.3736,4146.74,16711.778
920112.BJ,20251114,40.98,41.14,40.71,40.77,40.99,-0.22,-0.5367,3887.38,15894.972
920112.BJ,20251113,40.74,41.16,40.74,40.99,40.88,0.11,0.2691,4966.21,20349.411
920112.BJ,20251112,41.19,41.28,40.58,40.88,41.0,-0.12,-0.2927,3860.52,15783.196
920112.BJ,20251111,41.51,41.66,40.88,41.0,41.35,-0.35,-0.8464,6938.92,28506.109
920112.BJ,20251110,41.9,42.01,41.26,41.35,42.06,-0.71,-1.6881,9728.45,40394.383
920112.BJ,20251107,41.9,42.2,41.51,42.06,41.73,0.33,0.7908,7595.73,31846.248
920112.BJ,20251106,42.1,42.69,41.66,41.73,42.12,-0.39,-0.9259,12202.17,51483.659
920112.BJ,20251105,41.35,42.66,40.9,42.12,41.63,0.49,1.177,13742.26,57687.172
920112.BJ,20251104,41.18,41.96,40.93,41.63,41.15,0.48,1.1665,11020.25,45611.593
920112.BJ,20251103,41.08,41.39,40.83,41.15,40.8,0.35,0.8578,8466.91,34840.108
920112.BJ,20251031,40.74,41.28,40.51,40.8,40.73,0.07,0.1719,9653.42,39525.78
920112.BJ,20251030,41.36,42.3,40.64,40.73,41.58,-0.85,-2.0443,21150.49,88137.003
920112.BJ,20251029,40.19,41.58,39.84,41.58,40.19,1.39,3.4586,17105.73,69762.156
920112.BJ,20251028,40.5,40.72,40.06,40.19,39.81,0.38,0.9545,7889.52,31791.173
920112.BJ,20251027,40.1,40.36,39.56,39.81,40.2,-0.39,-0.9701,5590.63,22306.778
920112.BJ,20251024,40.48,40.5,40.06,40.2,40.44,-0.24,-0.5935,4672.53,18784.47
920112.BJ,20251023,40.16,40.44,39.67,40.44,40.16,0.28,0.6972,5812.44,23276.667
920112.BJ,20251022,39.68,40.5,39.49,40.16,39.83,0.33,0.8285,7523.37,30143.813
920112.BJ,20251021,39.47,39.97,39.27,39.83,39.33,0.5,1.2713,5644.5,22438.041
920112.BJ,20251020,39.48,39.64,39.03,39.33,39.45,-0.12,-0.3042,4343.7,17095.525
920112.BJ,20251017,39.82,40.31,39.38,39.45,40.0,-0.55,-1.375,6806.64,27119.672
920112.BJ,20251016,39.47,40.0,39.29,40.0,39.44,0.56,1.4199,7220.39,28637.177
920112.BJ,20251015,39.35,39.59,39.01,39.44,39.24,0.2,0.5097,4830.13,18979.028
920112.BJ,20251014,39.4,39.78,39.11,39.24,39.31,-0.07,-0.1781,5294.36,20868.429
920112.BJ,20251013,39.17,39.39,38.7,39.31,39.76,-0.45,-1.1318,5843.15,22843.351
920112.BJ,20251010,39.5,39.86,39.38,39.76,39.34,0.42,1.0676,5377.95,21318.7
920112.BJ,20251009,39.66,39.73,39.3,39.34,39.3,0.04,0.1018,5906.11,23346.347
920112.BJ,20250930,39.73,39.87,39.23,39.3,39.73,-0.43,-1.0823,7700.17,30349.324
920112.BJ,20250929,40.25,40.51,39.52,39.73,40.18,-0.45,-1.12,8542.58,33974.666
920112.BJ,20250926,39.74,41.18,39.51,40.18,39.58,0.6,1.5159,13769.1,55830.294
920112.BJ,20250925,39.41,40.29,39.34,39.58,39.53,0.05,0.1265,8666.74,34521.305
920112.BJ,20250924,39.15,39.87,39.01,39.53,39.27,0.26,0.6621,7282.04,28775.733
920112.BJ,20250923,40.18,40.3,38.5,39.27,40.18,-0.91,-2.2648,12784.6,50036.588
920112.BJ,20250922,41.19,41.2,40.08,40.18,41.07,-0.89,-2.167,10837.82,43778.323
920112.BJ,20250919,41.56,41.6,41.0,41.07,41.71,-0.64,-1.5344,12944.79,53300.302
920112.BJ,20250918,42.24,42.66,41.55,41.71,42.22,-0.51,-1.208,18041.93,76196.728
920112.BJ,20250917,42.67,42.75,42.16,42.22,42.4,-0.18,-0.4245,9397.94,39753.202
920112.BJ,20250916,42.42,42.81,42.0,42.4,42.42,-0.02,-0.0471,13545.55,57451.462
920112.BJ,20250915,42.1,42.99,41.68,42.42,42.06,0.36,0.8559,18374.31,77621.906
920112.BJ,20250912,42.72,42.83,42.06,42.06,42.72,-0.66,-1.5449,12899.03,54713.789
920112.BJ,20250911,42.3,42.79,42.21,42.72,42.23,0.49,1.1603,16982.23,72071.142
920112.BJ,20250910,42.78,43.14,42.23,42.23,42.91,-0.68,-1.5847,19450.76,82851.753
920112.BJ,20250909,44.13,44.18,42.91,42.91,44.15,-1.24,-2.8086,29319.55,127063.193
920112.BJ,20250908,43.97,45.0,43.93,44.15,43.96,0.19,0.4322,38968.99,172953.278
920112.BJ,20250905,43.55,44.24,43.26,43.96,43.93,0.03,0.0683,37047.27,162229.648
920112.BJ,20250904,43.35,44.38,43.2,43.93,43.29,0.64,1.4784,35663.06,155776.164
920112.BJ,20250903,43.48,43.8,43.01,43.29,43.66,-0.37,-0.8475,29329.92,126869.141
920112.BJ,20250902,43.8,44.26,42.93,43.66,43.65,0.01,0.0229,46703.35,203217.941
920112.BJ,20250901,45.02,45.67,43.38,43.65,44.96,-1.31,-2.9137,69382.35,305595.717
920112.BJ,20250829,48.6,48.6,44.9,44.96,48.15,-3.19,-6.6251,101777.73,469414.593
920112.BJ,20250828,50.0,51.49,45.01,48.15,15.78,32.37,205.1331,185677.07,890543.875
