ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
603767.SH,20251231,24.05,5.5964,16.4937,1.74,223.2528,882.6009,5.3389,8.1776,8.3314,0.8316,0.8316,30863.15,30863.15,10472.15,742258.7575,742258.7575,0
603767.SH,20251230,24.98,7.0802,20.8665,3.0,231.8859,916.7306,5.5453,8.4938,8.6536,0.8006,0.8006,30863.15,30863.15,10472.15,770961.487,770961.487,0
603767.SH,20251229,23.82,2.3496,6.9247,1.02,221.1178,874.1602,5.2878,8.0994,8.2517,0.8396,0.8396,30863.15,30863.15,10472.15,735160.233,735160.233,0
603767.SH,20251226,23.55,2.2311,6.5754,0.97,218.6114,864.2516,5.2279,8.0076,8.1582,0.8493,0.8493,30863.15,30863.15,10472.15,726827.1825,726827.1825,0
603767.SH,20251225,23.85,2.7383,8.0702,1.27,221.3962,875.2612,5.2945,8.1096,8.2621,0.8386,0.8386,30863.15,30863.15,10472.15,736086.1275,736086.1275,0
603767.SH,20251224,23.29,1.7283,5.0937,0.69,216.1978,854.71,5.1702,7.9192,8.0681,0.8587,0.8587,30863.15,30863.15,10472.15,718802.7635,718802.7635,0
603767.SH,20251223,22.88,2.7584,8.1294,1.04,212.3919,839.6635,5.0791,7.7798,7.9261,0.8741,0.8741,30863.15,30863.15,10472.15,706148.872,706148.872,0
603767.SH,20251222,23.77,2.1102,6.2192,,220.6536,872.3253,5.2767,8.0824,8.2344,0.8414,0.8414,30863.15,30863.15,10472.15,733617.0755,733617.0755,0
603767.SH,20251219,23.33,2.2211,6.546,0.94,216.5692,856.1779,5.179,7.9328,8.082,0.8573,0.8573,30863.15,30863.15,10472.15,720037.2895,720037.2895,0
603767.SH,20251218,22.85,1.9252,5.6739,0.84,212.1134,838.5626,5.0725,7.7696,7.9157,0.8753,0.8753,30863.15,30863.15,10472.15,705222.9775,705222.9775,0
