ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920146.BJ,20251231,8.75,8.86,8.6,8.63,8.73,-0.1,-1.1455,32274.37,28171.351
920146.BJ,20251230,8.6,8.95,8.45,8.73,8.58,0.15,1.7483,45658.23,39929.853
920146.BJ,20251229,8.85,8.85,8.56,8.58,8.75,-0.17,-1.9429,18684.2,16210.308
920146.BJ,20251226,8.83,8.89,8.73,8.75,8.87,-0.12,-1.3529,21263.88,18716.11
920146.BJ,20251225,8.81,9.0,8.75,8.87,8.81,0.06,0.681,30794.61,27432.287
920146.BJ,20251224,8.85,8.89,8.72,8.81,8.81,0.0,0.0,19017.45,16714.546
920146.BJ,20251223,9.0,9.03,8.75,8.81,8.94,-0.13,-1.4541,27544.63,24316.163
920146.BJ,20251222,9.03,9.17,8.88,8.94,8.99,-0.05,-0.5562,32635.8,29282.702
920146.BJ,20251219,8.95,9.19,8.82,8.99,8.86,0.13,1.4673,47821.84,43273.44
920146.BJ,20251218,8.87,9.04,8.71,8.86,8.85,0.01,0.113,39757.22,35349.051
920146.BJ,20251217,9.06,9.19,8.78,8.85,9.06,-0.21,-2.3179,71110.38,63357.137
920146.BJ,20251216,8.48,9.52,8.42,9.06,8.47,0.59,6.9658,116957.15,105869.269
920146.BJ,20251215,8.6,8.68,8.45,8.47,8.6,-0.13,-1.5116,23981.39,20508.384
920146.BJ,20251212,8.71,8.94,8.6,8.6,8.8,-0.2,-2.2727,46772.03,41023.251
920146.BJ,20251211,8.55,9.12,8.29,8.8,8.55,0.25,2.924,75006.59,65902.551
920146.BJ,20251210,8.27,8.67,8.21,8.55,8.29,0.26,3.1363,33216.6,28000.695
920146.BJ,20251209,8.5,8.52,8.27,8.29,8.47,-0.18,-2.1251,15313.88,12789.624
920146.BJ,20251208,8.48,8.61,8.45,8.47,8.48,-0.01,-0.1179,18594.73,15862.497
920146.BJ,20251205,8.4,8.5,8.18,8.48,8.44,0.04,0.4739,23855.47,19880.289
920146.BJ,20251204,8.54,8.61,8.42,8.44,8.57,-0.13,-1.5169,17282.61,14669.746
920146.BJ,20251203,8.7,8.7,8.5,8.57,8.59,-0.02,-0.2328,14135.59,12154.076
920146.BJ,20251202,8.78,8.78,8.57,8.59,8.74,-0.15,-1.7162,15225.5,13152.784
920146.BJ,20251201,8.51,8.8,8.5,8.74,8.46,0.28,3.3097,27349.48,23756.81
920146.BJ,20251128,8.53,8.58,8.42,8.46,8.53,-0.07,-0.8206,17673.29,14978.78
920146.BJ,20251127,8.58,8.7,8.51,8.53,8.58,-0.05,-0.5828,17431.18,14962.826
920146.BJ,20251126,8.71,8.8,8.48,8.58,8.7,-0.12,-1.3793,22597.37,19474.93
920146.BJ,20251125,8.66,8.91,8.62,8.7,8.63,0.07,0.8111,28605.92,25118.407
920146.BJ,20251124,8.68,8.69,8.43,8.63,8.63,0.0,0.0,24331.25,20817.932
920146.BJ,20251121,9.09,9.29,8.55,8.63,9.17,-0.54,-5.8888,50470.69,44345.928
920146.BJ,20251120,9.21,9.37,9.15,9.17,9.2,-0.03,-0.3261,27990.07,25946.612
920146.BJ,20251119,9.45,9.48,9.06,9.2,9.42,-0.22,-2.3355,33841.92,31135.364
920146.BJ,20251118,9.45,9.54,9.37,9.42,9.45,-0.03,-0.3175,24561.47,23237.301
920146.BJ,20251117,9.69,9.73,9.38,9.45,9.69,-0.24,-2.4768,40579.13,38507.13
920146.BJ,20251114,9.81,9.95,9.68,9.69,9.88,-0.19,-1.9231,34995.31,34393.899
920146.BJ,20251113,9.79,9.98,9.73,9.88,9.78,0.1,1.0225,28895.82,28494.464
920146.BJ,20251112,9.88,9.92,9.71,9.78,9.82,-0.04,-0.4073,18458.83,18102.844
920146.BJ,20251111,9.83,9.9,9.76,9.82,9.81,0.01,0.1019,21947.33,21540.06
920146.BJ,20251110,9.96,9.97,9.75,9.81,9.91,-0.1,-1.0091,33475.77,32854.024
920146.BJ,20251107,9.96,10.18,9.9,9.91,9.92,-0.01,-0.1008,43495.22,43644.991
920146.BJ,20251106,9.84,10.04,9.77,9.92,9.89,0.03,0.3033,39954.19,39657.944
920146.BJ,20251105,9.76,9.96,9.68,9.89,9.76,0.13,1.332,29783.32,29378.296
920146.BJ,20251104,9.98,9.98,9.68,9.76,9.93,-0.17,-1.712,30709.85,30077.072
920146.BJ,20251103,10.08,10.14,9.91,9.93,10.04,-0.11,-1.0956,35462.51,35468.259
920146.BJ,20251031,9.98,10.27,9.95,10.04,10.0,0.04,0.4,49671.54,50213.527
920146.BJ,20251030,10.17,10.38,9.96,10.0,10.2,-0.2,-1.9608,62909.9,64164.799
920146.BJ,20251029,9.75,10.27,9.66,10.2,9.77,0.43,4.4012,65318.92,65245.927
920146.BJ,20251028,9.89,9.93,9.71,9.77,9.86,-0.09,-0.9128,24620.61,24175.561
920146.BJ,20251027,9.96,9.98,9.81,9.86,9.91,-0.05,-0.5045,28160.61,27792.847
920146.BJ,20251024,9.9,10.0,9.8,9.91,9.84,0.07,0.7114,29083.56,28786.368
920146.BJ,20251023,9.92,9.96,9.7,9.84,10.01,-0.17,-1.6983,33069.06,32393.859
920146.BJ,20251022,9.99,10.25,9.89,10.01,10.02,-0.01,-0.0998,56105.35,56464.939
920146.BJ,20251021,9.96,10.05,9.71,10.02,9.78,0.24,2.454,45362.65,45039.812
920146.BJ,20251020,9.55,9.87,9.47,9.78,9.45,0.33,3.4921,50868.5,49346.537
920146.BJ,20251017,9.84,9.84,9.4,9.45,9.75,-0.3,-3.0769,40165.79,38382.506
920146.BJ,20251016,9.93,10.06,9.63,9.75,9.93,-0.18,-1.8127,35451.94,34914.371
920146.BJ,20251015,9.6,9.96,9.6,9.93,9.65,0.28,2.9016,37827.24,36896.013
920146.BJ,20251014,9.77,9.99,9.6,9.65,9.77,-0.12,-1.2282,39020.65,38288.231
920146.BJ,20251013,9.23,9.85,9.23,9.77,9.93,-0.16,-1.6113,53028.53,50628.306
920146.BJ,20251010,9.83,10.16,9.83,9.93,9.85,0.08,0.8122,38292.54,38371.502
920146.BJ,20251009,9.98,10.01,9.73,9.85,10.03,-0.18,-1.7946,48430.88,47600.743
920146.BJ,20250930,10.31,10.32,9.95,10.03,10.07,-0.04,-0.3972,42452.95,42635.237
920146.BJ,20250929,9.83,10.09,9.8,10.07,9.86,0.21,2.1298,46498.6,46481.25
920146.BJ,20250926,10.13,10.13,9.79,9.86,9.97,-0.11,-1.1033,55286.66,54998.893
920146.BJ,20250925,10.42,10.48,9.97,9.97,10.47,-0.5,-4.7755,90483.24,92230.126
920146.BJ,20250924,10.35,10.53,10.22,10.47,10.31,0.16,1.5519,58648.63,60834.166
920146.BJ,20250923,10.54,10.75,10.18,10.31,10.81,-0.5,-4.6253,98821.33,102490.619
920146.BJ,20250922,10.89,11.23,10.64,10.81,10.89,-0.08,-0.7346,101539.17,110885.513
920146.BJ,20250919,11.42,11.55,10.83,10.89,11.45,-0.56,-4.8908,149044.51,164505.373
920146.BJ,20250918,10.95,12.71,10.86,11.45,10.97,0.48,4.3756,267032.11,315294.741
920146.BJ,20250917,10.73,11.03,10.6,10.97,10.83,0.14,1.2927,101975.05,110684.432
920146.BJ,20250916,10.68,11.06,10.57,10.83,10.75,0.08,0.7442,108978.09,117962.548
920146.BJ,20250915,11.0,11.08,10.73,10.75,11.07,-0.32,-2.8907,105347.05,114292.891
920146.BJ,20250912,10.72,11.14,10.55,11.07,10.83,0.24,2.2161,174225.28,188078.658
920146.BJ,20250911,11.18,11.2,10.58,10.83,11.5,-0.67,-5.8261,210236.46,226896.402
920146.BJ,20250910,11.99,12.18,11.37,11.5,12.43,-0.93,-7.4819,244709.74,284517.752
920146.BJ,20250909,11.3,14.07,11.25,12.43,11.2,1.23,10.9821,381985.34,488165.524
920146.BJ,20250908,11.0,12.25,10.84,11.2,11.17,0.03,0.2686,189350.35,216639.568
920146.BJ,20250905,10.53,11.95,10.53,11.17,10.47,0.7,6.6858,211100.25,237958.368
920146.BJ,20250904,10.26,10.75,10.1,10.47,10.26,0.21,2.0468,98587.49,103231.874
920146.BJ,20250903,10.96,11.14,10.16,10.26,10.82,-0.56,-5.1756,107779.25,113150.789
920146.BJ,20250902,10.18,11.26,10.05,10.82,10.11,0.71,7.0227,192744.74,204237.907
920146.BJ,20250901,10.03,10.11,9.83,10.11,10.03,0.08,0.7976,43933.38,43732.756
920146.BJ,20250829,9.77,10.32,9.72,10.03,9.77,0.26,2.6612,76516.22,77049.006
920146.BJ,20250828,9.82,9.89,9.49,9.77,9.82,-0.05,-0.5092,58142.72,56396.687
920146.BJ,20250827,10.2,10.26,9.8,9.82,10.33,-0.51,-4.9371,94571.66,94322.393
920146.BJ,20250826,10.16,10.35,10.04,10.33,10.1,0.23,2.2772,90600.9,92967.171
920146.BJ,20250825,10.2,10.23,9.94,10.1,10.11,-0.01,-0.0989,39548.04,39799.006
920146.BJ,20250822,10.26,10.26,10.01,10.11,10.19,-0.08,-0.7851,32565.83,32903.393
920146.BJ,20250821,10.4,10.4,10.07,10.19,10.21,-0.02,-0.1959,43348.07,44306.508
920146.BJ,20250820,10.16,10.24,9.97,10.21,10.16,0.05,0.4921,49532.01,50173.278
920146.BJ,20250819,10.3,10.48,10.16,10.16,10.2,-0.04,-0.3922,85786.61,88635.553
920146.BJ,20250818,9.82,10.27,9.72,10.2,9.75,0.45,4.6154,83483.86,84151.993
920146.BJ,20250815,9.5,9.77,9.45,9.75,9.41,0.34,3.6132,36109.35,34835.612
920146.BJ,20250814,9.79,9.83,9.39,9.41,9.8,-0.39,-3.9796,47197.85,45225.119
