ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
301408.SZ,20260203,21.7,12.482,12.482,0.77,63.0374,46.5436,4.1413,1.9154,1.6839,0.4608,0.4608,40001.0,14917.1303,14917.1303,868021.7,323701.7275,0
301408.SZ,20260202,21.12,11.8767,11.8767,0.59,61.3525,45.2996,4.0306,1.8643,1.6389,0.4735,0.4735,40001.0,14917.1303,14917.1303,844821.12,315049.7919,0
301408.SZ,20260130,21.03,15.0373,15.0373,0.66,61.0911,45.1065,4.0134,1.8563,1.6319,0.4755,0.4755,40001.0,14917.1303,14917.1303,841221.03,313707.2502,0
301408.SZ,20260129,22.35,17.9322,17.9322,,64.9256,47.9378,4.2653,1.9728,1.7343,0.4474,0.4474,40001.0,14917.1303,14917.1303,894022.35,333397.8622,0
301408.SZ,20260128,22.17,14.8594,14.8594,0.61,64.4027,47.5517,4.231,1.9569,1.7204,0.4511,0.4511,40001.0,14917.1303,14917.1303,886822.17,330712.7788,0
301408.SZ,20260127,23.01,21.1349,21.1349,,66.8429,49.3534,4.3913,2.0311,1.7855,0.4346,0.4346,40001.0,14917.1303,14917.1303,920423.01,343243.1682,0
301408.SZ,20260126,25.08,31.5712,31.5712,,72.8561,53.7932,4.7863,2.2138,1.9462,0.3987,0.3987,40001.0,14917.1303,14917.1303,1003225.08,374121.6279,0
301408.SZ,20260123,23.98,27.7548,27.7548,1.22,69.6607,51.4339,4.5764,2.1167,1.8608,0.417,0.417,40001.0,14917.1303,14917.1303,959223.98,357712.7846,0
301408.SZ,20260122,23.17,23.27,23.27,0.94,67.3077,49.6965,4.4218,2.0452,1.798,0.4316,0.4316,40001.0,14917.1303,14917.1303,926823.17,345629.9091,0
301408.SZ,20260121,21.81,17.664,17.664,,63.3569,46.7795,4.1623,1.9252,1.6924,0.4585,0.4585,40001.0,14917.1303,14917.1303,872421.81,325342.6118,0
301408.SZ,20260120,22.08,21.2878,21.2878,,64.1413,47.3586,4.2138,1.949,1.7134,0.4529,0.4529,40001.0,14917.1303,14917.1303,883222.08,329370.237,0
301408.SZ,20260119,21.78,20.5777,20.5777,0.51,63.2698,46.7152,4.1566,1.9225,1.6901,0.4591,0.4591,40001.0,14917.1303,14917.1303,871221.78,324895.0979,0
301408.SZ,20260116,21.53,31.2903,31.2903,0.74,62.5435,46.179,4.1088,1.9004,1.6707,0.4645,0.4645,40001.0,14917.1303,14917.1303,861221.53,321165.8154,0
301408.SZ,20260115,23.81,32.9212,32.9212,,69.1668,51.0693,4.544,2.1017,1.8476,0.42,0.42,40001.0,14917.1303,14917.1303,952423.81,355176.8724,-1
301408.SZ,20260114,29.76,54.3948,54.3948,1.48,86.4513,63.8312,5.6795,2.6269,2.3093,0.336,0.336,40001.0,14917.1303,14917.1303,1190429.76,443933.7977,1
301408.SZ,20260113,24.8,40.6098,40.6098,,72.0427,53.1927,4.7329,2.1891,1.9244,0.4032,0.4032,40001.0,14917.1303,14917.1303,992024.8,369944.8314,0
301408.SZ,20260112,23.0,41.7751,41.7751,1.4,66.8138,49.3319,4.3894,2.0302,1.7848,0.4348,0.4348,40001.0,14917.1303,14917.1303,920023.0,343093.9969,0
301408.SZ,20260109,22.17,42.0826,42.0826,1.64,64.4027,47.5517,4.231,1.9569,1.7204,0.4511,0.4511,40001.0,14917.1303,14917.1303,886822.17,330712.7788,0
301408.SZ,20260108,20.16,33.7476,33.7476,,58.5638,43.2405,3.8474,1.7795,1.5644,0.496,0.496,40001.0,14917.1303,14917.1303,806420.16,300729.3468,0
301408.SZ,20260107,19.5,25.1284,25.1284,1.2,56.6465,41.8249,3.7214,1.7213,1.5132,0.5128,0.5128,40001.0,14917.1303,14917.1303,780019.5,290884.0409,0
301408.SZ,20260106,19.13,22.2774,22.2774,1.01,55.5717,41.0313,3.6508,1.6886,1.4845,0.5227,0.5227,40001.0,14917.1303,14917.1303,765219.13,285364.7026,0
301408.SZ,20260105,19.38,26.0927,26.0927,1.21,56.2979,41.5675,3.6985,1.7107,1.5039,0.516,0.516,40001.0,14917.1303,14917.1303,775219.38,289093.9852,0
